time,motion,body position,BR derived by Belt,HR derived by ECG,Belt Quality,ECG Quality,HR confidence,BR confidence,Day,DF
19:01:11,1,40,36.9,92.9,92,100,97,82,10_Feb_2015,
19:01:16,1,40,36.9,94.3,92,100,97,82,10_Feb_2015,
19:01:21,1,40,36.9,93.8,92,100,97,82,10_Feb_2015,
19:01:26,1,40,33.9,89.1,82,100,96,73,10_Feb_2015,
19:01:31,1,40,33.9,87.5,82,100,96,73,10_Feb_2015,
19:01:36,1,40,33.9,88.8,82,100,96,73,10_Feb_2015,
19:01:41,1,40,33.7,90.9,73,100,97,65,10_Feb_2015,
19:01:46,1,40,33.7,93.7,73,100,97,65,10_Feb_2015,
19:01:51,1,40,33.7,92.4,73,100,97,65,10_Feb_2015,
19:01:56,1,40,34.8,90.6,79,100,96,71,10_Feb_2015,
19:02:01,1,40,34.8,84.6,79,100,96,71,10_Feb_2015,
19:02:06,1,40,34.8,93.4,79,100,96,71,10_Feb_2015,
19:02:11,2,40,39.9,79.5,71,100,95,63,10_Feb_2015,
19:02:16,1,40,39.9,79,71,100,95,63,10_Feb_2015,
19:02:21,1,10,39.9,96.3,71,100,95,63,10_Feb_2015,
19:02:26,1,10,40.4,70.6,82,95,89,73,10_Feb_2015,
19:02:31,1,10,40.4,73,82,95,89,73,10_Feb_2015,
19:02:36,1,10,40.4,87.2,82,95,89,73,10_Feb_2015,
19:02:41,1,10,41.4,81.5,83,100,91,74,10_Feb_2015,
19:02:46,1,10,41.4,94.9,83,100,91,74,10_Feb_2015,
19:02:51,1,10,41.4,80.4,83,100,91,74,10_Feb_2015,
19:02:56,1,10,39.6,85.9,86,100,93,77,10_Feb_2015,
19:03:01,1,10,39.6,82.4,86,100,93,77,10_Feb_2015,
19:03:06,2,50,39.6,90.8,86,100,93,77,10_Feb_2015,
19:03:11,1,50,35,92.2,93,100,93,83,10_Feb_2015,
19:03:16,1,40,35,82.3,93,100,93,83,10_Feb_2015,
19:03:21,1,40,35,79.1,93,100,93,83,10_Feb_2015,
19:03:26,2,50,37.1,75.6,89,100,94,80,10_Feb_2015,
19:03:31,1,50,37.1,71.2,89,100,94,80,10_Feb_2015,
19:03:36,2,50,37.1,100.9,89,100,94,80,10_Feb_2015,
19:03:41,2,50,37,89,89,62,77,80,10_Feb_2015,
19:03:46,1,40,37,86.3,89,62,77,80,10_Feb_2015,
19:03:51,1,50,37,90.8,89,62,77,80,10_Feb_2015,
19:03:56,2,50,38.6,91.7,87,100,92,78,10_Feb_2015,
19:04:01,1,50,38.6,95.1,87,100,92,78,10_Feb_2015,
19:04:06,1,50,38.6,73.9,87,100,92,78,10_Feb_2015,
19:04:11,1,50,39.8,73.7,84,100,94,75,10_Feb_2015,
19:04:16,1,50,39.8,73.7,84,100,94,75,10_Feb_2015,
19:04:21,1,50,39.8,72.1,84,100,94,75,10_Feb_2015,
19:04:26,1,50,40.6,78.3,87,100,95,78,10_Feb_2015,
19:04:31,1,50,40.6,81.9,87,100,95,78,10_Feb_2015,
19:04:36,2,50,40.6,74.3,87,100,95,78,10_Feb_2015,
19:04:41,2,50,40.7,80.2,87,100,97,78,10_Feb_2015,
19:04:46,1,50,40.7,72.4,87,100,97,78,10_Feb_2015,
19:04:51,1,50,40.7,74.5,87,100,97,78,10_Feb_2015,
19:04:56,1,50,42.1,78,83,100,97,74,10_Feb_2015,
19:05:01,1,50,42.1,75,83,100,97,74,10_Feb_2015,
19:05:06,1,50,42.1,73.7,83,100,97,74,10_Feb_2015,
19:05:11,1,50,46.3,75.4,86,100,95,77,10_Feb_2015,
19:05:16,1,50,46.3,75.5,86,100,95,77,10_Feb_2015,
19:05:21,1,50,46.3,73.7,86,100,95,77,10_Feb_2015,
19:05:26,1,50,46.8,77,91,100,96,81,10_Feb_2015,
19:05:31,1,50,46.8,74.3,91,100,96,81,10_Feb_2015,
19:05:36,1,50,46.8,74.1,91,100,96,81,10_Feb_2015,
19:05:41,1,50,43.6,74.7,94,100,99,84,10_Feb_2015,
19:05:46,1,50,43.6,76.1,94,100,99,84,10_Feb_2015,
19:05:51,1,50,43.6,74.8,94,100,99,84,10_Feb_2015,
19:05:56,1,50,39,76.6,96,100,98,86,10_Feb_2015,
19:06:01,1,50,39,75.5,96,100,98,86,10_Feb_2015,
19:06:06,1,50,39,73.3,96,100,98,86,10_Feb_2015,
19:06:11,1,50,34.7,76.1,90,100,95,81,10_Feb_2015,
19:06:16,1,50,34.7,76.6,90,100,95,81,10_Feb_2015,
19:06:21,1,50,34.7,77.7,90,100,95,81,10_Feb_2015,
19:06:26,1,50,28.5,73.6,88,100,95,79,10_Feb_2015,
19:06:31,1,50,28.5,76.1,88,100,95,79,10_Feb_2015,
19:06:36,1,50,28.5,74.7,88,100,95,79,10_Feb_2015,
19:06:41,1,50,28.7,74.3,79,100,95,71,10_Feb_2015,
19:06:46,2,50,28.7,76.5,79,100,95,71,10_Feb_2015,
19:06:51,1,50,28.7,85.8,79,100,95,71,10_Feb_2015,
19:06:56,1,50,30.7,89.6,72,100,95,64,10_Feb_2015,
19:07:01,1,50,30.7,79.6,72,100,95,64,10_Feb_2015,
19:07:06,1,50,30.7,78.4,72,100,95,64,10_Feb_2015,
19:07:11,1,50,36.8,75.7,74,100,96,66,10_Feb_2015,
19:07:16,1,50,36.8,75,74,100,96,66,10_Feb_2015,
19:07:21,1,50,36.8,83.9,74,100,96,66,10_Feb_2015,
19:07:26,1,50,39.8,75.3,75,100,95,67,10_Feb_2015,
19:07:31,1,50,39.8,76,75,100,95,67,10_Feb_2015,
19:07:36,1,50,39.8,73.2,75,100,95,67,10_Feb_2015,
19:07:41,1,50,37.2,74.7,82,100,97,73,10_Feb_2015,
19:07:46,1,50,37.2,75,82,100,97,73,10_Feb_2015,
19:07:51,1,50,37.2,72.7,82,100,97,73,10_Feb_2015,
19:07:56,1,50,37.9,77.3,89,100,98,80,10_Feb_2015,
19:08:01,2,50,37.9,81.3,89,100,98,80,10_Feb_2015,
19:08:06,1,50,37.9,86.4,89,100,98,80,10_Feb_2015,
19:08:11,1,50,35.2,74.8,92,100,94,82,10_Feb_2015,
19:08:16,1,50,35.2,76.4,92,100,94,82,10_Feb_2015,
19:08:21,1,50,35.2,73.2,92,100,94,82,10_Feb_2015,
19:08:26,1,50,35.8,73.5,91,100,94,81,10_Feb_2015,
19:08:31,1,50,35.8,76.5,91,100,94,81,10_Feb_2015,
19:08:36,1,50,35.8,75.4,91,100,94,81,10_Feb_2015,
19:08:41,1,50,38.1,76,94,100,95,84,10_Feb_2015,
19:08:46,1,50,38.1,76.9,94,100,95,84,10_Feb_2015,
19:08:51,1,10,38.1,81.3,94,100,95,84,10_Feb_2015,
19:08:56,1,50,34.4,76.1,90,100,97,81,10_Feb_2015,
19:09:01,1,10,34.4,77.4,90,100,97,81,10_Feb_2015,
19:09:06,1,10,34.4,78.3,90,100,97,81,10_Feb_2015,
19:09:11,1,10,33.7,79,75,100,96,67,10_Feb_2015,
19:09:16,1,50,33.7,73.5,75,100,96,67,10_Feb_2015,
19:09:21,1,50,33.7,81.7,75,100,96,67,10_Feb_2015,
19:09:26,1,50,31.2,77.1,76,100,96,68,10_Feb_2015,
19:09:31,1,50,31.2,76.9,76,100,96,68,10_Feb_2015,
19:09:36,1,50,31.2,74.4,76,100,96,68,10_Feb_2015,
19:09:41,1,50,31,77.7,68,100,95,61,10_Feb_2015,
19:09:46,1,50,31,78.6,68,100,95,61,10_Feb_2015,
19:09:51,1,10,31,77.7,68,100,95,61,10_Feb_2015,
19:09:56,1,10,35.6,77,70,100,97,63,10_Feb_2015,
19:10:01,1,10,35.6,74,70,100,97,63,10_Feb_2015,
19:10:06,1,10,35.6,75.5,70,100,97,63,10_Feb_2015,
19:10:11,1,10,37.3,79.5,91,100,97,81,10_Feb_2015,
19:10:16,1,10,37.3,74.7,91,100,97,81,10_Feb_2015,
19:10:21,1,10,37.3,74.6,91,100,97,81,10_Feb_2015,
19:10:26,1,10,38,76.4,92,100,95,82,10_Feb_2015,
19:10:31,1,10,38,78.9,92,100,95,82,10_Feb_2015,
19:10:36,1,10,38,77.6,92,100,95,82,10_Feb_2015,
19:10:41,1,10,36.7,75.8,93,100,97,83,10_Feb_2015,
19:10:46,1,10,36.7,76.2,93,100,97,83,10_Feb_2015,
19:10:51,1,10,36.7,78.3,93,100,97,83,10_Feb_2015,
19:10:56,1,10,39.2,76.4,89,100,95,80,10_Feb_2015,
19:11:01,1,50,39.2,76.5,89,100,95,80,10_Feb_2015,
19:11:06,1,10,39.2,81.9,89,100,95,80,10_Feb_2015,
19:11:11,1,10,40,80.2,90,100,97,81,10_Feb_2015,
19:11:16,1,10,40,79.2,90,100,97,81,10_Feb_2015,
19:11:21,1,10,40,77.1,90,100,97,81,10_Feb_2015,
19:11:26,1,50,44.7,75.9,87,100,97,78,10_Feb_2015,
19:11:31,1,10,44.7,74.5,87,100,97,78,10_Feb_2015,
19:11:36,1,10,44.7,75.1,87,100,97,78,10_Feb_2015,
19:11:41,1,10,47.9,77.9,89,100,95,80,10_Feb_2015,
19:11:46,1,10,47.9,75.6,89,100,95,80,10_Feb_2015,
19:11:51,1,10,47.9,78.2,89,100,95,80,10_Feb_2015,
19:11:56,1,10,43,78.9,92,100,97,82,10_Feb_2015,
19:12:01,1,10,43,77.8,92,100,97,82,10_Feb_2015,
19:12:06,1,10,43,80.6,92,100,97,82,10_Feb_2015,
19:12:11,1,10,41.6,83.5,89,100,97,80,10_Feb_2015,
19:12:16,1,10,41.6,78.6,89,100,97,80,10_Feb_2015,
19:12:21,1,10,41.6,80,89,100,97,80,10_Feb_2015,
19:12:26,1,10,33.3,78.6,88,100,95,79,10_Feb_2015,
19:12:31,1,10,33.3,75.7,88,100,95,79,10_Feb_2015,
19:12:36,1,50,33.3,75.4,88,100,95,79,10_Feb_2015,
19:12:41,1,50,28.5,75.5,82,100,96,73,10_Feb_2015,
19:12:46,1,40,28.5,81.6,82,100,96,73,10_Feb_2015,
19:12:51,1,40,28.5,90.7,82,100,96,73,10_Feb_2015,
19:12:56,2,40,25.4,92.6,79,100,94,71,10_Feb_2015,
19:13:01,2,50,25.4,95.3,79,100,94,71,10_Feb_2015,
19:13:06,2,40,25.4,102.4,79,100,94,71,10_Feb_2015,
19:13:11,2,50,23.9,93.6,54,100,94,48,10_Feb_2015,
19:13:16,2,40,23.9,90.3,54,100,94,48,10_Feb_2015,
19:13:21,2,40,23.9,92.7,54,100,94,48,10_Feb_2015,
19:13:26,3,40,29.4,91.3,34,100,93,30,10_Feb_2015,
19:13:31,2,40,29.4,100.3,34,100,93,30,10_Feb_2015,
19:13:36,2,40,29.4,100.8,34,100,93,30,10_Feb_2015,
19:13:41,2,40,35.4,101.1,51,100,93,45,10_Feb_2015,
19:13:46,2,40,35.4,105.6,51,100,93,45,10_Feb_2015,
19:13:51,2,50,35.4,90.4,51,100,93,45,10_Feb_2015,
19:13:56,2,10,41.3,70.7,56,90,91,50,10_Feb_2015,
19:14:01,1,50,41.3,98.4,56,90,91,50,10_Feb_2015,
19:14:06,2,50,41.3,99.6,56,90,91,50,10_Feb_2015,
19:14:11,2,50,47.2,100.5,70,100,89,63,10_Feb_2015,
19:14:16,2,10,47.2,94.9,70,100,89,63,10_Feb_2015,
19:14:21,2,50,47.2,99.5,70,100,89,63,10_Feb_2015,
19:14:26,3,40,48.5,109.7,87,88,83,78,10_Feb_2015,
19:14:31,3,50,48.5,131.4,87,88,83,78,10_Feb_2015,
19:14:36,3,50,48.5,127,87,88,83,78,10_Feb_2015,
19:14:41,3,40,49,136.1,84,60,72,75,10_Feb_2015,
19:14:46,2,40,49,109.6,84,60,72,75,10_Feb_2015,
19:14:51,2,40,49,105.1,84,60,72,75,10_Feb_2015,
19:14:56,1,50,49.3,107.2,88,100,87,79,10_Feb_2015,
19:15:01,1,40,49.3,107.3,88,100,87,79,10_Feb_2015,
19:15:06,1,40,49.3,111,88,100,87,79,10_Feb_2015,
19:15:11,1,40,49.3,109.5,92,100,91,82,10_Feb_2015,
19:15:16,1,50,49.3,106.5,92,100,91,82,10_Feb_2015,
19:15:21,1,40,49.3,102,92,100,91,82,10_Feb_2015,
19:15:26,2,40,45.4,97.6,90,100,93,81,10_Feb_2015,
19:15:31,1,40,45.4,98.2,90,100,93,81,10_Feb_2015,
19:15:36,1,40,45.4,88.4,90,100,93,81,10_Feb_2015,
19:15:41,1,40,47.5,89.3,91,100,95,81,10_Feb_2015,
19:15:46,1,40,47.5,90.5,91,100,95,81,10_Feb_2015,
19:15:51,1,40,47.5,81.1,91,100,95,81,10_Feb_2015,
19:15:56,1,40,46.4,84.4,90,100,94,81,10_Feb_2015,
19:16:01,1,40,46.4,85.1,90,100,94,81,10_Feb_2015,
19:16:06,1,40,46.4,80,90,100,94,81,10_Feb_2015,
19:16:11,2,40,43.1,80.8,89,100,96,80,10_Feb_2015,
19:16:16,2,40,43.1,80.4,89,100,96,80,10_Feb_2015,
19:16:21,2,40,43.1,83.3,89,100,96,80,10_Feb_2015,
19:16:26,2,40,44.1,85,89,100,97,80,10_Feb_2015,
19:16:31,2,40,44.1,87.8,89,100,97,80,10_Feb_2015,
19:16:36,2,40,44.1,87.6,89,100,97,80,10_Feb_2015,
19:16:41,2,40,40.2,83.8,93,100,96,83,10_Feb_2015,
19:16:46,2,40,40.2,81.7,93,100,96,83,10_Feb_2015,
19:16:51,2,40,40.2,83.2,93,100,96,83,10_Feb_2015,
19:16:56,2,40,44,84.3,93,100,96,83,10_Feb_2015,
19:17:01,2,50,44,86.4,93,100,96,83,10_Feb_2015,
19:17:06,2,40,44,90.7,93,100,96,83,10_Feb_2015,
19:17:11,2,40,45.3,83.4,94,100,93,84,10_Feb_2015,
19:17:16,2,50,45.3,98.2,94,100,93,84,10_Feb_2015,
19:17:21,2,40,45.3,99.3,94,100,93,84,10_Feb_2015,
19:17:26,2,40,42.1,97.1,91,100,92,81,10_Feb_2015,
19:17:31,2,40,42.1,93.2,91,100,92,81,10_Feb_2015,
19:17:36,2,50,42.1,94.1,91,100,92,81,10_Feb_2015,
19:17:41,2,40,36,101.4,84,100,92,75,10_Feb_2015,
19:17:46,1,40,36,96.9,84,100,92,75,10_Feb_2015,
19:17:51,1,40,36,92.7,84,100,92,75,10_Feb_2015,
19:17:56,1,40,39.4,78.7,73,100,93,65,10_Feb_2015,
19:18:01,1,40,39.4,78.7,73,100,93,65,10_Feb_2015,
19:18:06,1,40,39.4,74.2,73,100,93,65,10_Feb_2015,
19:18:11,1,40,39,74.6,79,100,95,71,10_Feb_2015,
19:18:16,1,40,39,N/A,79,100,95,71,10_Feb_2015,
19:18:21,1,40,39,71.2,79,100,95,71,10_Feb_2015,
19:18:26,1,40,42.3,71.3,78,80,87,70,10_Feb_2015,
19:18:31,1,40,42.3,75.9,78,80,87,70,10_Feb_2015,
19:18:36,1,40,42.3,75.4,78,80,87,70,10_Feb_2015,
19:18:41,1,40,47.1,75.1,83,100,94,74,10_Feb_2015,
19:18:46,1,40,47.1,74.1,83,100,94,74,10_Feb_2015,
19:18:51,1,40,47.1,73.4,83,100,94,74,10_Feb_2015,
19:18:56,2,40,44.7,74.2,94,100,97,84,10_Feb_2015,
19:19:01,1,40,44.7,74.8,94,100,97,84,10_Feb_2015,
19:19:06,1,40,44.7,79.9,94,100,97,84,10_Feb_2015,
19:19:11,1,40,43.3,89,91,100,94,81,10_Feb_2015,
19:19:16,2,40,43.3,79.5,91,100,94,81,10_Feb_2015,
19:19:21,2,40,43.3,79.3,91,100,94,81,10_Feb_2015,
19:19:26,2,40,43.7,67.2,91,85,88,81,10_Feb_2015,
19:19:31,2,40,43.7,84.9,91,85,88,81,10_Feb_2015,
19:19:36,1,40,43.7,78.8,91,85,88,81,10_Feb_2015,
19:19:41,1,40,44.5,80.2,96,100,97,86,10_Feb_2015,
19:19:46,2,40,44.5,73.9,96,100,97,86,10_Feb_2015,
19:19:51,2,40,44.5,77.5,96,100,97,86,10_Feb_2015,
19:19:56,1,40,41.1,82.5,94,100,96,84,10_Feb_2015,
19:20:01,1,40,41.1,77.3,94,100,96,84,10_Feb_2015,
19:20:06,1,40,41.1,77.6,94,100,96,84,10_Feb_2015,
19:20:11,1,50,43.3,75.1,95,100,94,85,10_Feb_2015,
19:20:16,1,50,43.3,75.3,95,100,94,85,10_Feb_2015,
19:20:21,1,50,43.3,76.5,95,100,94,85,10_Feb_2015,
19:20:26,1,50,38.4,74.4,98,100,98,88,10_Feb_2015,
19:20:31,1,50,38.4,83.6,98,100,98,88,10_Feb_2015,
19:20:36,1,50,38.4,69.6,98,100,98,88,10_Feb_2015,
19:20:41,1,40,32,72.1,92,100,98,82,10_Feb_2015,
19:20:46,1,40,32,73.4,92,100,98,82,10_Feb_2015,
19:20:51,1,40,32,75.1,92,100,98,82,10_Feb_2015,
19:20:56,2,40,29.8,75.6,83,100,95,74,10_Feb_2015,
19:21:01,1,40,29.8,75.4,83,100,95,74,10_Feb_2015,
19:21:06,1,40,29.8,74.2,83,100,95,74,10_Feb_2015,
19:21:11,1,40,26.5,72.2,66,100,97,59,10_Feb_2015,
19:21:16,1,40,26.5,69.3,66,100,97,59,10_Feb_2015,
19:21:21,1,40,26.5,72,66,100,97,59,10_Feb_2015,
19:21:26,2,40,30,69.8,54,100,96,48,10_Feb_2015,
19:21:31,2,40,30,80.4,54,100,96,48,10_Feb_2015,
19:21:36,1,40,30,79.5,54,100,96,48,10_Feb_2015,
19:21:41,2,40,38,77.8,64,100,94,57,10_Feb_2015,
19:21:46,1,40,38,93,64,100,94,57,10_Feb_2015,
19:21:51,1,50,38,89.3,64,100,94,57,10_Feb_2015,
19:21:56,2,40,39.6,88.9,80,100,95,72,10_Feb_2015,
19:22:01,1,40,39.6,92.6,80,100,95,72,10_Feb_2015,
19:22:06,1,50,39.6,88.5,80,100,95,72,10_Feb_2015,
19:22:11,2,50,43.2,91.8,90,100,95,81,10_Feb_2015,
19:22:16,2,50,43.2,85.8,90,100,95,81,10_Feb_2015,
19:22:21,2,50,43.2,95.6,90,100,95,81,10_Feb_2015,
19:22:26,2,50,41.4,88.6,96,100,95,86,10_Feb_2015,
19:22:31,1,50,41.4,77.7,96,100,95,86,10_Feb_2015,
19:22:36,2,10,41.4,83.9,96,100,95,86,10_Feb_2015,
19:22:41,2,50,36.2,87,92,100,94,82,10_Feb_2015,
19:22:46,2,10,36.2,85.2,92,100,94,82,10_Feb_2015,
19:22:51,1,50,36.2,86.2,92,100,94,82,10_Feb_2015,
19:22:56,2,50,36.3,87.2,83,100,94,74,10_Feb_2015,
19:23:01,2,50,36.3,91.3,83,100,94,74,10_Feb_2015,
19:23:06,2,50,36.3,75.1,83,100,94,74,10_Feb_2015,
19:23:11,2,50,34.6,70,81,100,94,72,10_Feb_2015,
19:23:16,2,10,34.6,73,81,100,94,72,10_Feb_2015,
19:23:21,2,10,34.6,72.2,81,100,94,72,10_Feb_2015,
19:23:26,1,10,37.7,80.5,76,100,97,68,10_Feb_2015,
19:23:31,2,10,37.7,85.6,76,100,97,68,10_Feb_2015,
19:23:36,1,50,37.7,78,76,100,97,68,10_Feb_2015,
19:23:41,2,10,41,74.6,84,100,97,75,10_Feb_2015,
19:23:46,2,50,41,86.7,84,100,97,75,10_Feb_2015,
19:23:51,1,10,41,84.3,84,100,97,75,10_Feb_2015,
19:23:56,2,50,39.4,71.6,88,100,94,79,10_Feb_2015,
19:24:01,2,10,39.4,83.8,88,100,94,79,10_Feb_2015,
19:24:06,2,50,39.4,76.9,88,100,94,79,10_Feb_2015,
19:24:11,2,50,40.1,76.2,92,100,95,82,10_Feb_2015,
