time,motion,body position,BR derived by Belt,HR derived by ECG,Belt Quality,ECG Quality,HR confidence,BR confidence,Skin Temperature,Day,DF
20:01:52,1,40,40.4,69.6,81,94,91,72,27.3,03_Mar_2015,
20:01:57,1,40,40.1,68.8,85,100,97,76,27.3,03_Mar_2015,
20:02:02,1,40,40.1,47.7,85,100,97,76,27.5,03_Mar_2015,
20:02:07,1,40,40.1,67.8,85,100,97,76,27.5,03_Mar_2015,
20:02:12,1,40,40.8,69.4,93,88,91,83,27.5,03_Mar_2015,
20:02:17,1,40,40.8,54.3,93,88,91,83,27.6,03_Mar_2015,
20:02:22,1,40,40.8,70.9,93,88,91,83,27.6,03_Mar_2015,
20:02:27,1,40,43.7,68.8,95,100,97,85,27.6,03_Mar_2015,
20:02:32,1,40,43.7,43.7,95,100,97,85,27.7,03_Mar_2015,
20:02:37,1,40,43.7,67.5,95,100,97,85,27.7,03_Mar_2015,
20:02:42,1,40,42,66.7,96,100,97,86,27.7,03_Mar_2015,
20:02:47,1,40,42,41.4,96,100,97,86,27.9,03_Mar_2015,
20:02:52,1,40,42,71.4,96,100,97,86,27.9,03_Mar_2015,
20:02:57,1,40,48.1,69.9,91,100,95,81,27.9,03_Mar_2015,
20:03:02,1,40,48.1,66.2,91,100,95,81,27.9,03_Mar_2015,
20:03:07,1,40,48.1,68.4,91,100,95,81,27.9,03_Mar_2015,
20:03:12,1,40,48,69.1,94,100,97,84,27.9,03_Mar_2015,
20:03:17,1,40,48,72.3,94,100,97,84,28,03_Mar_2015,
20:03:22,1,40,48,70.9,94,100,97,84,28,03_Mar_2015,
20:03:27,1,40,43.6,68.6,94,100,99,84,28,03_Mar_2015,
20:03:32,1,40,43.6,79.5,94,100,99,84,28.1,03_Mar_2015,
20:03:37,1,40,43.6,69.8,94,100,99,84,28.1,03_Mar_2015,
20:03:42,1,40,39.5,68.1,92,100,98,82,28.1,03_Mar_2015,
20:03:47,1,40,39.5,67.3,92,100,98,82,28.3,03_Mar_2015,
20:03:52,1,40,39.5,67.9,92,100,98,82,28.3,03_Mar_2015,
20:03:57,1,40,38.2,70.6,85,100,97,76,28.3,03_Mar_2015,
20:04:02,1,40,38.2,70.8,85,100,97,76,28.4,03_Mar_2015,
20:04:07,1,40,38.2,77.8,85,100,97,76,28.4,03_Mar_2015,
20:04:12,1,40,35,63.1,85,95,96,76,28.4,03_Mar_2015,
