time,motion,body position,BR derived by Belt,HR derived by ECG,Belt Quality,ECG Quality,HR confidence,BR confidence,Day,DF
17:44:49,1,50,43.2,46.2,97,43,74,87,03_Feb_2015,
17:44:54,1,50,43.2,59.7,97,43,74,87,03_Feb_2015,
17:44:59,1,50,42.6,64,98,74,86,88,03_Feb_2015,
17:45:04,1,50,42.6,43.8,98,74,86,88,03_Feb_2015,
17:45:09,1,50,42.6,62.1,98,74,86,88,03_Feb_2015,
17:45:14,1,50,42.3,61.5,98,72,85,88,03_Feb_2015,
17:45:19,1,50,42.3,61.5,98,72,85,88,03_Feb_2015,
17:45:24,1,50,42.3,62.6,98,72,85,88,03_Feb_2015,
17:45:29,1,50,40.5,58,98,44,75,88,03_Feb_2015,
17:45:34,1,50,40.5,64,98,44,75,88,03_Feb_2015,
17:45:39,1,50,40.5,68.3,98,44,75,88,03_Feb_2015,
17:45:44,1,50,39.4,59.8,100,67,85,90,03_Feb_2015,
17:45:49,1,50,39.4,58.9,100,67,85,90,03_Feb_2015,
17:45:54,1,50,39.4,58.9,100,67,85,90,03_Feb_2015,
17:45:59,1,50,36.4,63.5,100,82,91,90,03_Feb_2015,
17:46:04,1,50,36.4,61.7,100,82,91,90,03_Feb_2015,
17:46:09,1,50,36.4,63.4,100,82,91,90,03_Feb_2015,
17:46:14,1,50,36,67.6,92,69,86,82,03_Feb_2015,
17:46:19,1,50,36,61.5,92,69,86,82,03_Feb_2015,
17:46:24,1,50,36,60.1,92,69,86,82,03_Feb_2015,
17:46:29,1,50,37.3,62.8,92,94,96,82,03_Feb_2015,
17:46:34,1,50,37.3,62.4,92,94,96,82,03_Feb_2015,
17:46:39,1,50,37.3,62.6,92,94,96,82,03_Feb_2015,
17:46:44,1,50,34.1,64,92,75,89,82,03_Feb_2015,
17:46:49,1,50,34.1,58.9,92,75,89,82,03_Feb_2015,
17:46:54,1,50,34.1,61.7,92,75,89,82,03_Feb_2015,
17:46:59,1,50,37.8,59,88,74,88,79,03_Feb_2015,
17:47:04,1,50,37.8,60.2,88,74,88,79,03_Feb_2015,
17:47:09,1,50,37.8,66,88,74,88,79,03_Feb_2015,
17:47:14,1,50,42.6,60.9,98,50,78,88,03_Feb_2015,
17:47:19,1,50,42.6,57.7,98,50,78,88,03_Feb_2015,
17:47:24,1,50,42.6,61.7,98,50,78,88,03_Feb_2015,
17:47:29,1,50,38,60.5,98,94,96,88,03_Feb_2015,
17:47:34,1,50,38,64.2,98,94,96,88,03_Feb_2015,
17:47:39,1,50,38,59.5,98,94,96,88,03_Feb_2015,
17:47:44,1,50,34,60.1,93,60,83,83,03_Feb_2015,
17:47:49,1,50,34,61.7,93,60,83,83,03_Feb_2015,
17:47:54,1,50,34,61.7,93,60,83,83,03_Feb_2015,
17:47:59,1,50,31.2,59.1,84,60,82,75,03_Feb_2015,
17:48:04,1,50,31.2,64.4,84,60,82,75,03_Feb_2015,
17:48:09,1,50,31.2,60.2,84,60,82,75,03_Feb_2015,
17:48:14,1,50,25.5,64.4,84,57,81,75,03_Feb_2015,
17:48:19,1,50,25.5,60.1,84,57,81,75,03_Feb_2015,
17:48:24,1,50,25.5,65.6,84,57,81,75,03_Feb_2015,
17:48:29,1,50,25.4,60.4,76,63,84,68,03_Feb_2015,
17:48:34,1,50,25.4,60.5,76,63,84,68,03_Feb_2015,
17:48:39,1,50,25.4,58.5,76,63,84,68,03_Feb_2015,
17:48:44,1,50,26.5,60.2,75,80,90,67,03_Feb_2015,
17:48:49,1,50,26.5,65.2,75,80,90,67,03_Feb_2015,
17:48:54,1,50,26.5,63.4,75,80,90,67,03_Feb_2015,
17:48:59,1,50,28,64.2,85,63,84,76,03_Feb_2015,
17:49:04,1,50,28,59.8,85,63,84,76,03_Feb_2015,
17:49:09,1,50,28,58.9,85,63,84,76,03_Feb_2015,
17:49:14,1,50,28.2,60.1,76,67,85,68,03_Feb_2015,
17:49:19,1,50,28.2,63.6,76,67,85,68,03_Feb_2015,
17:49:24,1,50,28.2,58.4,76,67,85,68,03_Feb_2015,
17:49:29,1,50,28,59.8,78,60,82,70,03_Feb_2015,
17:49:34,1,50,28,61.7,78,60,82,70,03_Feb_2015,
17:49:39,1,50,28,71.7,78,60,82,70,03_Feb_2015,
17:49:44,1,50,25,62.9,90,44,75,81,03_Feb_2015,
17:49:49,1,50,25,57.2,90,44,75,81,03_Feb_2015,
17:49:54,1,50,25,62.6,90,44,75,81,03_Feb_2015,
17:49:59,1,50,19.1,62.2,88,88,93,79,03_Feb_2015,
17:50:04,1,50,19.1,61.1,88,88,93,79,03_Feb_2015,
17:50:09,1,50,19.1,59.5,88,88,93,79,03_Feb_2015,
17:50:14,1,50,13.9,62.6,90,74,88,81,03_Feb_2015,
17:50:19,1,50,13.9,61.9,90,74,88,81,03_Feb_2015,
17:50:24,1,50,13.9,62,90,74,88,81,03_Feb_2015,
17:50:29,1,50,10,55.6,85,47,77,76,03_Feb_2015,
17:50:34,1,50,10,60.7,85,47,77,76,03_Feb_2015,
17:50:39,1,50,10,61.6,85,47,77,76,03_Feb_2015,
17:50:44,1,50,7,64.8,80,60,82,72,03_Feb_2015,
17:50:49,1,50,7,57.1,80,60,82,72,03_Feb_2015,
17:50:54,1,50,7,62.2,80,60,82,72,03_Feb_2015,
17:50:59,1,50,4,58.4,72,47,77,64,03_Feb_2015,
17:51:04,1,50,4,58.4,72,47,77,64,03_Feb_2015,
17:51:09,1,50,4,60.5,72,47,77,64,03_Feb_2015,
17:51:14,1,50,1,60.4,100,74,88,90,03_Feb_2015,
17:51:19,1,50,1,64,100,74,88,90,03_Feb_2015,
17:51:24,1,50,1,56.9,100,74,88,90,03_Feb_2015,
17:51:29,1,50,1,57.8,100,67,85,90,03_Feb_2015,
17:51:34,1,50,1,62.5,100,67,85,90,03_Feb_2015,
17:51:39,1,50,1,61.8,100,67,85,90,03_Feb_2015,
17:51:44,1,50,1,59.3,100,54,80,90,03_Feb_2015,
17:51:49,1,50,1,60.6,100,54,80,90,03_Feb_2015,
17:51:54,1,50,1,63.2,100,54,80,90,03_Feb_2015,
17:51:59,1,50,2,62.7,100,100,99,90,03_Feb_2015,
17:52:04,1,50,2,65.6,100,100,99,90,03_Feb_2015,
17:52:09,1,50,2,57.7,100,100,99,90,03_Feb_2015,
17:52:14,1,50,2,61.6,100,88,94,90,03_Feb_2015,
17:52:19,1,50,2,59.8,100,88,94,90,03_Feb_2015,
17:52:24,1,50,2,60.6,100,88,94,90,03_Feb_2015,
17:52:29,1,50,2,61.3,100,74,88,90,03_Feb_2015,
17:52:34,1,50,2,64.3,100,74,88,90,03_Feb_2015,
17:52:39,1,50,2,60.7,100,74,88,90,03_Feb_2015,
17:52:44,1,50,2.7,62,100,40,74,90,03_Feb_2015,
17:52:49,1,50,2.7,59.5,100,40,74,90,03_Feb_2015,
17:52:54,1,50,2.7,61,100,40,74,90,03_Feb_2015,
17:52:59,1,50,2,61.6,100,74,89,90,03_Feb_2015,
17:53:04,1,50,2,57.8,100,74,89,90,03_Feb_2015,
17:53:09,1,50,2,60.6,100,74,89,90,03_Feb_2015,
17:53:14,1,50,2,61.3,100,54,80,90,03_Feb_2015,
17:53:19,1,50,2,59.3,100,54,80,90,03_Feb_2015,
17:53:24,1,50,2,55,100,54,80,90,03_Feb_2015,
17:53:29,1,50,1,60.2,100,67,85,90,03_Feb_2015,
17:53:34,1,50,1,60.7,100,67,85,90,03_Feb_2015,
17:53:39,1,50,1,61.5,100,67,85,90,03_Feb_2015,
17:53:44,1,50,N/A,60.4,100,67,86,90,03_Feb_2015,
17:53:49,1,50,N/A,59.9,100,67,86,90,03_Feb_2015,
17:53:54,1,50,N/A,60.2,100,67,86,90,03_Feb_2015,
17:53:59,1,50,N/A,61.9,100,60,83,90,03_Feb_2015,
17:54:04,1,50,N/A,62.8,100,60,83,90,03_Feb_2015,
17:54:09,1,50,N/A,64.4,100,60,83,90,03_Feb_2015,
17:54:14,1,50,N/A,58.6,100,40,74,90,03_Feb_2015,
17:54:19,1,50,N/A,60.5,100,40,74,90,03_Feb_2015,
17:54:24,1,50,N/A,57.8,100,40,74,90,03_Feb_2015,
17:54:29,1,50,N/A,57.2,100,60,82,90,03_Feb_2015,
17:54:34,1,50,N/A,59,100,60,82,90,03_Feb_2015,
17:54:39,1,50,N/A,60.6,100,60,82,90,03_Feb_2015,
17:54:44,1,50,N/A,60.7,100,60,82,90,03_Feb_2015,
17:54:49,1,50,N/A,59,100,60,82,90,03_Feb_2015,
17:54:54,1,50,N/A,61.2,100,60,82,90,03_Feb_2015,
17:54:59,1,50,N/A,62,100,58,82,90,03_Feb_2015,
17:55:04,1,50,N/A,60.6,100,58,82,90,03_Feb_2015,
17:55:09,1,50,N/A,60.6,100,58,82,90,03_Feb_2015,
17:55:14,1,50,N/A,60.9,100,82,91,90,03_Feb_2015,
17:55:19,1,50,N/A,58.9,100,82,91,90,03_Feb_2015,
17:55:24,1,50,N/A,60.1,100,82,91,90,03_Feb_2015,
17:55:29,1,50,2,63.6,100,60,82,90,03_Feb_2015,
17:55:34,1,50,2,65,100,60,82,90,03_Feb_2015,
17:55:39,1,50,2,60.9,100,60,82,90,03_Feb_2015,
17:55:44,1,50,14,58.1,100,94,96,90,03_Feb_2015,
17:55:49,1,50,14,59.3,100,94,96,90,03_Feb_2015,
17:55:54,1,50,14,59.6,100,94,96,90,03_Feb_2015,
17:55:59,1,50,20,57.8,100,80,90,90,03_Feb_2015,
17:56:04,1,50,20,64,100,80,90,90,03_Feb_2015,
17:56:09,1,50,20,53.6,100,80,90,90,03_Feb_2015,
17:56:14,1,50,30,54.3,100,65,84,90,03_Feb_2015,
17:56:19,1,50,30,59.7,100,65,84,90,03_Feb_2015,
17:56:24,1,50,30,57.7,100,65,84,90,03_Feb_2015,
