time,motion,body position,BR derived by Belt,HR derived by ECG,Belt Quality,ECG Quality,HR confidence,BR confidence,Day,DF
14:38:37,1,10,24,80.6,100,90,94,90,04_Feb_2015,
14:38:42,1,10,20.8,82.4,93,75,88,83,04_Feb_2015,
14:38:47,1,10,20.8,75.1,93,75,88,83,04_Feb_2015,
14:38:52,1,10,20.8,77.8,93,75,88,83,04_Feb_2015,
14:38:57,1,10,20.8,78.5,86,55,80,77,04_Feb_2015,
14:39:02,1,10,20.8,72.7,86,55,80,77,04_Feb_2015,
14:39:07,1,10,20.8,72.7,86,55,80,77,04_Feb_2015,
14:39:12,1,10,19.9,72.5,85,45,76,76,04_Feb_2015,
14:39:17,1,10,19.9,73.2,85,45,76,76,04_Feb_2015,
14:39:22,1,10,19.9,74.9,85,45,76,76,04_Feb_2015,
14:39:27,1,10,17.9,69.3,85,50,78,76,04_Feb_2015,
14:39:32,1,10,17.9,75.5,85,50,78,76,04_Feb_2015,
14:39:37,1,10,17.9,72.5,85,50,78,76,04_Feb_2015,
14:39:42,1,10,17.6,73.4,89,67,85,80,04_Feb_2015,
14:39:47,1,10,17.6,71.7,89,67,85,80,04_Feb_2015,
14:39:52,1,10,17.6,70.9,89,67,85,80,04_Feb_2015,
14:39:57,1,10,18.6,68,99,56,80,89,04_Feb_2015,
14:40:02,1,10,18.6,69.7,99,56,80,89,04_Feb_2015,
14:40:07,1,10,18.6,69.3,99,56,80,89,04_Feb_2015,
14:40:12,1,10,17.4,69.6,100,83,92,90,04_Feb_2015,
14:40:17,1,10,17.4,69,100,83,92,90,04_Feb_2015,
14:40:22,1,10,17.4,69.8,100,83,92,90,04_Feb_2015,
14:40:27,1,10,16,69.8,100,84,92,90,04_Feb_2015,
14:40:32,1,10,16,66.6,100,84,92,90,04_Feb_2015,
14:40:37,1,10,16,67.8,100,84,92,90,04_Feb_2015,
14:40:42,1,10,15.6,67.2,100,82,91,90,04_Feb_2015,
14:40:47,1,10,15.6,67.3,100,82,91,90,04_Feb_2015,
14:40:52,1,10,15.6,64.6,100,82,91,90,04_Feb_2015,
14:40:57,1,10,17,70.8,100,95,97,90,04_Feb_2015,
14:41:02,1,10,17,71.1,100,95,97,90,04_Feb_2015,
14:41:07,1,10,17,70.5,100,95,97,90,04_Feb_2015,
14:41:12,1,10,18.4,70.2,100,73,88,90,04_Feb_2015,
14:41:17,1,10,18.4,69.4,100,73,88,90,04_Feb_2015,
14:41:22,1,10,18.4,68.6,100,73,88,90,04_Feb_2015,
14:41:27,1,10,24.8,72.1,100,83,92,90,04_Feb_2015,
14:41:32,1,10,24.8,71.1,100,83,92,90,04_Feb_2015,
14:41:37,1,10,24.8,73.4,100,83,92,90,04_Feb_2015,
14:41:42,1,10,27.8,67.4,96,84,92,86,04_Feb_2015,
14:41:47,1,10,27.8,68.6,96,84,92,86,04_Feb_2015,
14:41:52,1,10,27.8,45.8,96,84,92,86,04_Feb_2015,
14:41:57,1,10,27,72.7,97,94,94,87,04_Feb_2015,
14:42:02,1,10,27,71.4,97,94,94,87,04_Feb_2015,
14:42:07,1,10,27,74.4,97,94,94,87,04_Feb_2015,
14:42:12,1,10,30.7,70.9,86,89,92,77,04_Feb_2015,
14:42:17,1,10,30.7,71.1,86,89,92,77,04_Feb_2015,
14:42:22,1,10,30.7,70.2,86,89,92,77,04_Feb_2015,
14:42:27,1,10,28,72,84,73,88,75,04_Feb_2015,
14:42:32,1,10,28,69.6,84,73,88,75,04_Feb_2015,
14:42:37,1,10,28,74.2,84,73,88,75,04_Feb_2015,
14:42:42,1,10,30,69.5,86,78,90,77,04_Feb_2015,
14:42:47,1,10,30,74.4,86,78,90,77,04_Feb_2015,
14:42:52,1,10,30,72.8,86,78,90,77,04_Feb_2015,
14:42:57,1,10,29,72.6,87,73,88,78,04_Feb_2015,
14:43:02,1,10,29,70.4,87,73,88,78,04_Feb_2015,
14:43:07,1,10,29,71.7,87,73,88,78,04_Feb_2015,
14:43:12,1,10,23.7,68.8,90,84,93,81,04_Feb_2015,
14:43:17,1,10,23.7,68.6,90,84,93,81,04_Feb_2015,
14:43:22,1,10,23.7,70.2,90,84,93,81,04_Feb_2015,
14:43:27,1,10,21.7,68.6,92,83,92,82,04_Feb_2015,
14:43:32,1,10,21.7,69,92,83,92,82,04_Feb_2015,
14:43:37,1,10,21.7,71.2,92,83,92,82,04_Feb_2015,
14:43:42,1,10,15.3,71.1,91,62,84,81,04_Feb_2015,
14:43:47,1,10,15.3,71.5,91,62,84,81,04_Feb_2015,
14:43:52,1,10,15.3,72.9,91,62,84,81,04_Feb_2015,
14:43:57,1,10,17.1,72.3,94,78,90,84,04_Feb_2015,
14:44:02,1,10,17.1,72.1,94,78,90,84,04_Feb_2015,
14:44:07,1,10,17.1,73.1,94,78,90,84,04_Feb_2015,
14:44:12,1,10,19.9,70.2,100,78,90,90,04_Feb_2015,
14:44:17,1,10,19.9,67.8,100,78,90,90,04_Feb_2015,
14:44:22,1,10,19.9,68.8,100,78,90,90,04_Feb_2015,
14:44:27,1,10,21.4,68.6,100,100,99,90,04_Feb_2015,
14:44:32,1,10,21.4,69.3,100,100,99,90,04_Feb_2015,
14:44:37,1,10,21.4,69.5,100,100,99,90,04_Feb_2015,
14:44:42,1,10,21.4,68.5,100,95,98,90,04_Feb_2015,
14:44:47,1,10,21.4,71.3,100,95,98,90,04_Feb_2015,
14:44:52,1,10,21.4,69.8,100,95,98,90,04_Feb_2015,
14:44:57,1,10,18.8,68.8,100,95,97,90,04_Feb_2015,
14:45:02,1,10,18.8,69.9,100,95,97,90,04_Feb_2015,
14:45:07,1,10,18.8,69.4,100,95,97,90,04_Feb_2015,
14:45:12,1,10,15.7,70.7,95,84,93,85,04_Feb_2015,
14:45:17,1,10,15.7,73.1,95,84,93,85,04_Feb_2015,
14:45:22,1,10,15.7,69.3,95,84,93,85,04_Feb_2015,
14:45:27,1,10,15.8,69.6,94,95,97,84,04_Feb_2015,
14:45:32,1,10,15.8,70.4,94,95,97,84,04_Feb_2015,
14:45:37,1,10,15.8,68,94,95,97,84,04_Feb_2015,
14:45:42,1,10,16.5,70.9,94,89,94,84,04_Feb_2015,
14:45:47,1,10,16.5,69.3,94,89,94,84,04_Feb_2015,
14:45:52,1,10,16.5,70.6,94,89,94,84,04_Feb_2015,
14:45:57,1,10,20.4,70.9,100,84,93,90,04_Feb_2015,
14:46:02,1,10,20.4,69.5,100,84,93,90,04_Feb_2015,
14:46:07,1,10,20.4,68.4,100,84,93,90,04_Feb_2015,
14:46:12,1,10,20.5,71.7,100,77,90,90,04_Feb_2015,
14:46:17,1,10,20.5,69.8,100,77,90,90,04_Feb_2015,
14:46:22,1,10,20.5,70.6,100,77,90,90,04_Feb_2015,
14:46:27,1,10,23.6,75.3,100,95,97,90,04_Feb_2015,
14:46:32,1,10,23.6,77.3,100,95,97,90,04_Feb_2015,
14:46:37,1,10,23.6,75.1,100,95,97,90,04_Feb_2015,
14:46:42,1,10,23,70.7,96,90,94,86,04_Feb_2015,
14:46:47,1,10,23,70.4,96,90,94,86,04_Feb_2015,
14:46:52,1,10,23,67.5,96,90,94,86,04_Feb_2015,
14:46:57,1,10,19,67.2,96,89,94,86,04_Feb_2015,
14:47:02,1,10,19,66.6,96,89,94,86,04_Feb_2015,
14:47:07,1,10,19,69.8,96,89,94,86,04_Feb_2015,
14:47:12,1,10,18.1,66.4,95,95,97,85,04_Feb_2015,
14:47:17,1,10,18.1,65,95,95,97,85,04_Feb_2015,
14:47:22,1,10,18.1,69.6,95,95,97,85,04_Feb_2015,
14:47:27,1,10,14.5,69.3,94,89,95,84,04_Feb_2015,
14:47:32,1,10,14.5,73.4,94,89,95,84,04_Feb_2015,
14:47:37,1,10,14.5,75,94,89,95,84,04_Feb_2015,
14:47:42,1,10,13.7,81,100,85,92,90,04_Feb_2015,
14:47:47,1,10,13.7,79.3,100,85,92,90,04_Feb_2015,
14:47:52,1,10,13.7,73.2,100,85,92,90,04_Feb_2015,
14:47:57,1,10,15.9,69.4,85,100,97,76,04_Feb_2015,
14:48:02,1,10,15.9,70.8,85,100,97,76,04_Feb_2015,
14:48:07,1,10,15.9,71.5,85,100,97,76,04_Feb_2015,
14:48:12,1,10,17.6,68.9,87,100,98,78,04_Feb_2015,
14:48:17,1,10,17.6,69.8,87,100,98,78,04_Feb_2015,
14:48:22,1,10,17.6,66.2,87,100,98,78,04_Feb_2015,
14:48:27,1,10,18,68.5,83,100,99,74,04_Feb_2015,
14:48:32,1,10,18,66.7,83,100,99,74,04_Feb_2015,
14:48:37,1,10,18,67.6,83,100,99,74,04_Feb_2015,
14:48:42,1,10,18.6,66.6,84,100,99,75,04_Feb_2015,
