time,motion,body position,BR derived by Belt,HR derived by ECG,Belt Quality,ECG Quality,HR confidence,BR confidence,Day,DF
14:16:15,1,10,33.5,79.1,92,100,97,82,05_Feb_2015,
14:16:21,1,10,31.9,78.6,97,100,97,87,05_Feb_2015,
14:16:25,1,10,31.9,80.2,97,100,97,87,05_Feb_2015,
14:16:30,1,10,31.9,77.2,97,100,97,87,05_Feb_2015,
14:16:35,1,10,26.6,63.8,100,100,98,90,05_Feb_2015,
14:16:40,1,10,26.6,61.1,100,100,98,90,05_Feb_2015,
14:16:45,1,10,26.6,79.7,100,100,98,90,05_Feb_2015,
14:16:51,1,10,30.1,81.6,100,100,95,90,05_Feb_2015,
14:16:55,1,10,30.1,81.7,100,100,95,90,05_Feb_2015,
14:17:00,1,10,30.1,83.3,100,100,95,90,05_Feb_2015,
14:17:06,1,10,27.8,83.7,100,100,95,90,05_Feb_2015,
14:17:10,1,10,27.8,81.2,100,100,95,90,05_Feb_2015,
14:17:15,1,10,27.8,82.2,100,100,95,90,05_Feb_2015,
14:17:21,1,10,29,80.1,89,100,100,80,05_Feb_2015,
14:17:25,1,10,29,80.7,89,100,100,80,05_Feb_2015,
14:17:30,1,10,29,79.7,89,100,100,80,05_Feb_2015,
14:17:35,1,10,29.5,81.3,83,100,100,74,05_Feb_2015,
14:17:40,1,10,29.5,81.1,83,100,100,74,05_Feb_2015,
14:17:45,1,10,29.5,81.3,83,100,100,74,05_Feb_2015,
14:17:51,1,10,31.4,80.7,79,100,100,71,05_Feb_2015,
14:17:55,1,10,31.4,80.3,79,100,100,71,05_Feb_2015,
14:18:00,1,10,31.4,75.8,79,100,100,71,05_Feb_2015,
14:18:05,1,10,35,79.5,84,100,99,75,05_Feb_2015,
14:18:10,1,10,35,80.7,84,100,99,75,05_Feb_2015,
14:18:15,1,10,35,79.2,84,100,99,75,05_Feb_2015,
14:18:21,1,10,35,79.2,94,100,99,84,05_Feb_2015,
14:18:25,1,10,35,77.2,94,100,99,84,05_Feb_2015,
14:18:30,1,50,35,75.5,94,100,99,84,05_Feb_2015,
14:18:36,1,50,31.4,82.5,98,100,99,88,05_Feb_2015,
14:18:40,1,50,31.4,84,98,100,99,88,05_Feb_2015,
14:18:45,1,40,31.4,85,98,100,99,88,05_Feb_2015,
14:18:51,1,40,31,84.2,100,100,98,90,05_Feb_2015,
14:18:55,1,50,31,96.1,100,100,98,90,05_Feb_2015,
14:19:00,1,40,31,90.2,100,100,98,90,05_Feb_2015,
14:19:05,1,50,31.3,90.7,97,100,98,87,05_Feb_2015,
14:19:10,1,50,31.3,86.9,97,100,98,87,05_Feb_2015,
14:19:15,1,50,31.3,79.3,97,100,98,87,05_Feb_2015,
14:19:21,1,50,28.5,82.4,96,100,98,86,05_Feb_2015,
14:19:25,1,50,28.5,81.1,96,100,98,86,05_Feb_2015,
14:19:30,1,50,28.5,77.8,96,100,98,86,05_Feb_2015,
14:19:36,1,50,30.8,78.5,71,100,98,63,05_Feb_2015,
14:19:40,1,50,30.8,77,71,100,98,63,05_Feb_2015,
14:19:45,1,50,30.8,78.9,71,100,98,63,05_Feb_2015,
14:19:51,1,50,28.5,75.9,61,100,99,54,05_Feb_2015,
14:19:55,1,50,28.5,78.9,61,100,99,54,05_Feb_2015,
14:20:00,1,50,28.5,81.6,61,100,99,54,05_Feb_2015,
14:20:06,1,50,27,80.5,49,100,99,44,05_Feb_2015,
14:20:10,1,50,27,80.6,49,100,99,44,05_Feb_2015,
14:20:15,1,50,27,80.4,49,100,99,44,05_Feb_2015,
14:20:21,1,50,30,77.6,35,100,99,31,05_Feb_2015,
14:20:26,1,50,30,77.5,35,100,99,31,05_Feb_2015,
14:20:30,1,50,30,76.6,35,100,99,31,05_Feb_2015,
14:20:36,1,50,34,74.9,49,100,99,44,05_Feb_2015,
14:20:40,1,50,34,75.6,49,100,99,44,05_Feb_2015,
14:20:45,1,50,34,75.5,49,100,99,44,05_Feb_2015,
14:20:51,1,50,40,74.9,62,100,98,55,05_Feb_2015,
14:20:55,1,50,40,78.2,62,100,98,55,05_Feb_2015,
14:21:00,1,50,40,77.4,62,100,98,55,05_Feb_2015,
14:21:05,1,50,38.7,77.1,78,100,97,70,05_Feb_2015,
14:21:10,1,50,38.7,79,78,100,97,70,05_Feb_2015,
14:21:15,1,50,38.7,77.1,78,100,97,70,05_Feb_2015,
14:21:20,1,50,37.7,74.4,84,100,99,75,05_Feb_2015,
14:21:26,1,50,37.7,76.8,84,100,99,75,05_Feb_2015,
14:21:30,1,50,37.7,78.2,84,100,99,75,05_Feb_2015,
14:21:35,1,50,32.1,77.4,93,100,99,83,05_Feb_2015,
14:21:40,1,50,32.1,78.7,93,100,99,83,05_Feb_2015,
14:21:45,1,40,32.1,80.5,93,100,99,83,05_Feb_2015,
14:21:50,1,40,23.7,81.1,95,100,99,85,05_Feb_2015,
14:21:55,1,40,23.7,82.1,95,100,99,85,05_Feb_2015,
14:22:00,1,40,23.7,82.4,95,100,99,85,05_Feb_2015,
14:22:05,1,40,23,77.1,87,100,98,78,05_Feb_2015,
14:22:10,1,40,23,77.2,87,100,98,78,05_Feb_2015,
14:22:15,1,40,23,77.4,87,100,98,78,05_Feb_2015,
14:22:21,1,40,22.3,77.7,81,100,99,72,05_Feb_2015,
14:22:25,1,40,22.3,77.1,81,100,99,72,05_Feb_2015,
14:22:30,1,40,22.3,77.4,81,100,99,72,05_Feb_2015,
14:22:36,1,40,27.7,78.5,73,100,100,65,05_Feb_2015,
14:22:40,1,40,27.7,80.4,73,100,100,65,05_Feb_2015,
14:22:45,1,40,27.7,79.5,73,100,100,65,05_Feb_2015,
14:22:51,1,40,28,80.8,85,100,99,76,05_Feb_2015,
14:22:55,1,40,28,82.5,85,100,99,76,05_Feb_2015,
14:23:01,1,40,28,79.9,85,100,99,76,05_Feb_2015,
14:23:06,1,50,28,80.2,86,100,99,77,05_Feb_2015,
14:23:10,1,50,28,79.1,86,100,99,77,05_Feb_2015,
14:23:15,1,50,28,76.8,86,100,99,77,05_Feb_2015,
14:23:21,1,50,23,76.7,93,100,99,83,05_Feb_2015,
14:23:25,1,40,23,80.7,93,100,99,83,05_Feb_2015,
14:23:31,1,40,23,83,93,100,99,83,05_Feb_2015,
14:23:36,1,40,18.1,80.3,100,100,99,90,05_Feb_2015,
14:23:40,1,50,18.1,76.4,100,100,99,90,05_Feb_2015,
14:23:46,1,50,18.1,76.2,100,100,99,90,05_Feb_2015,
14:23:51,2,50,22,82.2,100,100,98,90,05_Feb_2015,
14:23:55,1,50,22,89.3,100,100,98,90,05_Feb_2015,
14:24:00,1,50,22,89.4,100,100,98,90,05_Feb_2015,
14:24:05,1,50,29,92.4,100,96,97,90,05_Feb_2015,
14:24:11,1,10,29,83.4,100,96,97,90,05_Feb_2015,
14:24:15,1,10,29,76.6,100,96,97,90,05_Feb_2015,
14:24:20,1,50,36,79,97,95,96,87,05_Feb_2015,
14:24:25,1,10,36,69.3,97,95,96,87,05_Feb_2015,
14:24:30,1,10,36,83.4,97,95,96,87,05_Feb_2015,
14:24:36,1,10,39.9,72.5,92,95,93,82,05_Feb_2015,
14:24:41,1,10,39.9,70.3,92,95,93,82,05_Feb_2015,
14:24:45,1,10,39.9,70.3,92,95,93,82,05_Feb_2015,
14:24:51,1,10,35,71,93,100,94,83,05_Feb_2015,
14:24:55,1,10,35,70.9,93,100,94,83,05_Feb_2015,
14:25:00,1,10,35,73.5,93,100,94,83,05_Feb_2015,
14:25:06,1,10,29,59.4,78,100,96,70,05_Feb_2015,
14:25:10,1,10,29,59.1,78,100,96,70,05_Feb_2015,
14:25:15,1,10,29,74.1,78,100,96,70,05_Feb_2015,
14:25:21,1,10,27.8,72.1,73,100,97,65,05_Feb_2015,
14:25:26,1,10,27.8,45.1,73,100,97,65,05_Feb_2015,
14:25:30,1,10,27.8,79.2,73,100,97,65,05_Feb_2015,
14:25:36,1,10,32.2,79.8,75,100,96,67,05_Feb_2015,
14:25:40,1,10,32.2,77.2,75,100,96,67,05_Feb_2015,
14:25:45,1,10,32.2,76.4,75,100,96,67,05_Feb_2015,
14:25:51,1,10,38.9,76.8,81,100,95,72,05_Feb_2015,
14:25:55,1,10,38.9,74.8,81,100,95,72,05_Feb_2015,
14:26:00,1,10,38.9,75.8,81,100,95,72,05_Feb_2015,
14:26:06,1,10,44.2,73.7,95,100,97,85,05_Feb_2015,
14:26:10,1,10,44.2,74.7,95,100,97,85,05_Feb_2015,
14:26:16,1,10,44.2,71.5,95,100,97,85,05_Feb_2015,
14:26:21,1,10,46.4,73.7,100,100,99,90,05_Feb_2015,
14:26:25,1,10,46.4,71.1,100,100,99,90,05_Feb_2015,
14:26:30,1,10,46.4,72.3,100,100,99,90,05_Feb_2015,
14:26:36,1,10,42.5,74.1,100,100,99,90,05_Feb_2015,
14:26:40,1,10,42.5,75.7,100,100,99,90,05_Feb_2015,
14:26:46,1,10,42.5,73.2,100,100,99,90,05_Feb_2015,
14:26:51,1,10,39.4,73.5,98,100,99,88,05_Feb_2015,
14:26:55,1,10,39.4,73,98,100,99,88,05_Feb_2015,
14:27:00,1,10,39.4,73.4,98,100,99,88,05_Feb_2015,
14:27:06,1,10,36.4,70.7,98,100,99,88,05_Feb_2015,
14:27:10,1,10,36.4,74.1,98,100,99,88,05_Feb_2015,
14:27:16,1,10,36.4,N/A,98,100,99,88,05_Feb_2015,
14:27:21,1,10,33.2,49.6,98,85,89,88,05_Feb_2015,
14:27:25,1,10,33.2,72.7,98,85,89,88,05_Feb_2015,
14:27:30,1,10,33.2,73.5,98,85,89,88,05_Feb_2015,
14:27:36,1,10,28.8,74.9,82,100,95,73,05_Feb_2015,
14:27:40,1,10,28.8,71.7,82,100,95,73,05_Feb_2015,
14:27:45,1,10,28.8,74.7,82,100,95,73,05_Feb_2015,
14:27:51,1,10,23.8,78.3,75,100,97,67,05_Feb_2015,
14:27:55,1,10,23.8,77.1,75,100,97,67,05_Feb_2015,
14:28:00,1,10,23.8,77.8,75,100,97,67,05_Feb_2015,
14:28:06,1,10,24.3,74.8,56,100,96,50,05_Feb_2015,
14:28:10,1,10,24.3,77.6,56,100,96,50,05_Feb_2015,
14:28:15,1,10,24.3,78.8,56,100,96,50,05_Feb_2015,
14:28:21,1,10,25,78.6,51,100,99,45,05_Feb_2015,
14:28:26,1,10,25,74.9,51,100,99,45,05_Feb_2015,
14:28:30,1,50,25,74.7,51,100,99,45,05_Feb_2015,
14:28:36,1,10,25.7,78.9,71,100,99,63,05_Feb_2015,
14:28:40,1,10,25.7,76.7,71,100,99,63,05_Feb_2015,
14:28:45,1,10,25.7,75.8,71,100,99,63,05_Feb_2015,
14:28:51,1,10,28.1,75.1,76,100,99,68,05_Feb_2015,
14:28:55,1,10,28.1,78.6,76,100,99,68,05_Feb_2015,
14:29:00,1,10,28.1,78.3,76,100,99,68,05_Feb_2015,
14:29:06,1,10,26.5,77.6,78,100,100,70,05_Feb_2015,
14:29:10,1,10,26.5,78.3,78,100,100,70,05_Feb_2015,
14:29:15,1,10,26.5,78.9,78,100,100,70,05_Feb_2015,
14:29:21,1,10,23.8,83.2,77,100,99,69,05_Feb_2015,
14:29:25,1,10,23.8,81.6,77,100,99,69,05_Feb_2015,
14:29:31,1,10,23.8,82.3,77,100,99,69,05_Feb_2015,
14:29:36,1,10,25.4,83.7,64,100,99,57,05_Feb_2015,
14:29:41,1,10,25.4,83.5,64,100,99,57,05_Feb_2015,
14:29:46,1,10,25.4,85.3,64,100,99,57,05_Feb_2015,
14:29:51,1,10,23.3,84.5,73,100,100,65,05_Feb_2015,
14:29:55,1,10,23.3,86.1,73,100,100,65,05_Feb_2015,
14:30:01,1,10,23.3,83.3,73,100,100,65,05_Feb_2015,
14:30:06,1,10,24,84.4,74,100,99,66,05_Feb_2015,
14:30:10,1,10,24,80.6,74,100,99,66,05_Feb_2015,
14:30:15,1,10,24,81.5,74,100,99,66,05_Feb_2015,
14:30:21,1,10,27.1,78.6,80,100,99,72,05_Feb_2015,
14:30:25,1,10,27.1,78.4,80,100,99,72,05_Feb_2015,
14:30:30,1,10,27.1,76.3,80,100,99,72,05_Feb_2015,
14:30:36,1,10,26.4,74.1,93,100,98,83,05_Feb_2015,
14:30:41,1,10,26.4,73.1,93,100,98,83,05_Feb_2015,
14:30:46,1,10,26.4,73.2,93,100,98,83,05_Feb_2015,
14:30:51,1,10,23.8,76.8,92,100,98,82,05_Feb_2015,
14:30:56,1,10,23.8,74.8,92,100,98,82,05_Feb_2015,
14:31:01,1,10,23.8,50.9,92,100,98,82,05_Feb_2015,
14:31:06,1,10,19.5,74.1,96,100,97,86,05_Feb_2015,
14:31:11,1,10,19.5,79,96,100,97,86,05_Feb_2015,
14:31:16,1,10,19.5,76.8,96,100,97,86,05_Feb_2015,
14:31:21,1,10,24,77,79,100,97,71,05_Feb_2015,
14:31:26,1,10,24,75,79,100,97,71,05_Feb_2015,
14:31:30,1,10,24,76.9,79,100,97,71,05_Feb_2015,
14:31:36,1,10,27.5,74.5,84,100,99,75,05_Feb_2015,
14:31:40,1,10,27.5,76.2,84,100,99,75,05_Feb_2015,
14:31:45,1,10,27.5,71.9,84,100,99,75,05_Feb_2015,
14:31:51,1,10,28.8,72.2,85,100,99,76,05_Feb_2015,
14:31:55,1,10,28.8,76.1,85,100,99,76,05_Feb_2015,
14:32:00,1,10,28.8,73.1,85,100,99,76,05_Feb_2015,
14:32:06,1,10,30,73.3,86,100,99,77,05_Feb_2015,
14:32:11,1,10,30,73.9,86,100,99,77,05_Feb_2015,
14:32:15,1,10,30,71.5,86,100,99,77,05_Feb_2015,
14:32:21,1,10,27.1,75.5,94,100,99,84,05_Feb_2015,
14:32:25,1,10,27.1,76.5,94,100,99,84,05_Feb_2015,
14:32:31,1,10,27.1,75.6,94,100,99,84,05_Feb_2015,
14:32:36,1,10,25,75,93,100,99,83,05_Feb_2015,
14:32:40,1,10,25,77.4,93,100,99,83,05_Feb_2015,
14:32:45,1,10,25,75.3,93,100,99,83,05_Feb_2015,
14:32:51,1,10,22.5,78.5,96,100,99,86,05_Feb_2015,
14:32:56,1,10,22.5,79.7,96,100,99,86,05_Feb_2015,
14:33:01,1,10,22.5,78.5,96,100,99,86,05_Feb_2015,
14:33:06,1,10,24.4,53.1,96,100,100,86,05_Feb_2015,
14:33:11,1,10,24.4,82.3,96,100,100,86,05_Feb_2015,
14:33:16,1,10,24.4,79.3,96,100,100,86,05_Feb_2015,
14:33:21,1,10,23.1,80.7,100,100,95,90,05_Feb_2015,
14:33:25,1,10,23.1,81.4,100,100,95,90,05_Feb_2015,
14:33:30,1,10,23.1,79.5,100,100,95,90,05_Feb_2015,
14:33:36,1,10,25.5,81.1,96,100,94,86,05_Feb_2015,
14:33:41,1,10,25.5,80.3,96,100,94,86,05_Feb_2015,
14:33:45,1,10,25.5,80.4,96,100,94,86,05_Feb_2015,
14:33:51,1,10,31,78.5,97,100,99,87,05_Feb_2015,
14:33:56,1,10,31,77.2,97,100,99,87,05_Feb_2015,
14:34:01,1,10,31,78.9,97,100,99,87,05_Feb_2015,
14:34:06,1,10,30.6,81.2,97,100,99,87,05_Feb_2015,
14:34:11,1,10,30.6,78.8,97,100,99,87,05_Feb_2015,
14:34:16,1,10,30.6,79.5,97,100,99,87,05_Feb_2015,
14:34:21,1,10,27.4,79.5,97,100,99,87,05_Feb_2015,
14:34:25,1,50,27.4,86.9,97,100,99,87,05_Feb_2015,
14:34:31,1,50,27.4,98.1,97,100,99,87,05_Feb_2015,
14:34:36,1,50,28.1,93,96,100,97,86,05_Feb_2015,
14:34:41,1,50,28.1,80.7,96,100,97,86,05_Feb_2015,
14:34:46,1,50,28.1,81.7,96,100,97,86,05_Feb_2015,
14:34:51,1,50,25.7,80.9,97,100,97,87,05_Feb_2015,
14:34:56,1,50,25.7,84,97,100,97,87,05_Feb_2015,
14:35:01,1,50,25.7,83.2,97,100,97,87,05_Feb_2015,
14:35:06,1,50,25.8,82.5,96,100,99,86,05_Feb_2015,
14:35:11,1,50,25.8,83.2,96,100,99,86,05_Feb_2015,
14:35:16,1,50,25.8,84.3,96,100,99,86,05_Feb_2015,
14:35:21,1,50,34.3,83.3,96,100,100,86,05_Feb_2015,
14:35:26,1,50,34.3,83.4,96,100,100,86,05_Feb_2015,
14:35:30,1,50,34.3,85,96,100,100,86,05_Feb_2015,
14:35:36,1,50,32.8,86.1,100,100,99,90,05_Feb_2015,
14:35:41,1,50,32.8,90,100,100,99,90,05_Feb_2015,
14:35:46,1,50,32.8,90.6,100,100,99,90,05_Feb_2015,
14:35:51,1,50,34.6,97,100,100,98,90,05_Feb_2015,
14:35:56,1,50,34.6,102.3,100,100,98,90,05_Feb_2015,
14:36:01,1,50,34.6,94.6,100,100,98,90,05_Feb_2015,
14:36:06,2,50,36.5,91.7,98,88,92,88,05_Feb_2015,
14:36:11,1,10,36.5,78.2,98,88,92,88,05_Feb_2015,
14:36:16,1,50,36.5,94.5,98,88,92,88,05_Feb_2015,
14:36:21,1,10,33.4,92.7,98,100,95,88,05_Feb_2015,
14:36:26,1,10,33.4,90.8,98,100,95,88,05_Feb_2015,
14:36:31,1,10,33.4,88.1,98,100,95,88,05_Feb_2015,
14:36:36,1,10,35.9,86.8,97,100,97,87,05_Feb_2015,
14:36:41,1,10,35.9,85.7,97,100,97,87,05_Feb_2015,
14:36:46,1,10,35.9,87.4,97,100,97,87,05_Feb_2015,
14:36:51,1,10,36,88.2,98,100,99,88,05_Feb_2015,
14:36:56,1,10,36,89.2,98,100,99,88,05_Feb_2015,
14:37:01,1,10,36,87.8,98,100,99,88,05_Feb_2015,
14:37:06,1,10,32.2,85,100,100,99,90,05_Feb_2015,
14:37:11,1,10,32.2,83.1,100,100,99,90,05_Feb_2015,
14:37:16,1,10,32.2,81,100,100,99,90,05_Feb_2015,
14:37:21,1,10,33.1,82.6,100,100,99,90,05_Feb_2015,
14:37:26,1,10,33.1,79.9,100,100,99,90,05_Feb_2015,
14:37:31,1,10,33.1,77.2,100,100,99,90,05_Feb_2015,
14:37:36,1,10,27.4,79,100,100,99,90,05_Feb_2015,
14:37:41,1,10,27.4,74.9,100,100,99,90,05_Feb_2015,
14:37:46,1,10,27.4,77.7,100,100,99,90,05_Feb_2015,
14:37:51,1,10,23.4,78.8,100,100,98,90,05_Feb_2015,
14:37:56,1,10,23.4,78.5,100,100,98,90,05_Feb_2015,
14:38:01,1,10,23.4,81.9,100,100,98,90,05_Feb_2015,
14:38:06,1,10,22.1,83.8,100,100,98,90,05_Feb_2015,
14:38:11,1,10,22.1,82.7,100,100,98,90,05_Feb_2015,
14:38:16,1,10,22.1,81.3,100,100,98,90,05_Feb_2015,
14:38:21,1,10,24,80,100,100,98,90,05_Feb_2015,
14:38:26,1,10,24,74.3,100,100,98,90,05_Feb_2015,
14:38:31,1,10,24,77.6,100,100,98,90,05_Feb_2015,
14:38:36,1,10,28.3,78.9,100,100,99,90,05_Feb_2015,
14:38:41,1,10,28.3,79.8,100,100,99,90,05_Feb_2015,
14:38:46,1,10,28.3,80.1,100,100,99,90,05_Feb_2015,
14:38:51,1,10,31,83.1,100,100,98,90,05_Feb_2015,
14:38:56,1,10,31,82.8,100,100,98,90,05_Feb_2015,
14:39:01,1,10,31,81.9,100,100,98,90,05_Feb_2015,
14:39:06,1,10,38,80.8,100,100,99,90,05_Feb_2015,
14:39:11,1,10,38,79.2,100,100,99,90,05_Feb_2015,
14:39:16,1,10,38,82.5,100,100,99,90,05_Feb_2015,
14:39:21,1,10,39,79.5,100,100,99,90,05_Feb_2015,
14:39:26,1,10,39,78.3,100,100,99,90,05_Feb_2015,
14:39:31,1,10,39,76.6,100,100,99,90,05_Feb_2015,
14:39:36,1,10,39.6,78.1,100,100,99,90,05_Feb_2015,
14:39:41,1,10,39.6,78.9,100,100,99,90,05_Feb_2015,
14:39:46,1,10,39.6,77.7,100,100,99,90,05_Feb_2015,
14:39:51,1,10,38.2,77.1,100,100,99,90,05_Feb_2015,
14:39:56,1,10,38.2,80.7,100,100,99,90,05_Feb_2015,
14:40:01,1,10,38.2,78.8,100,100,99,90,05_Feb_2015,
14:40:06,1,10,34.1,79.4,100,100,92,90,05_Feb_2015,
14:40:11,1,10,34.1,80.1,100,100,92,90,05_Feb_2015,
14:40:16,1,10,34.1,80.9,100,100,92,90,05_Feb_2015,
14:40:21,1,10,34.8,75.1,98,100,94,88,05_Feb_2015,
14:40:26,1,10,34.8,76.5,98,100,94,88,05_Feb_2015,
14:40:31,1,10,34.8,80.2,98,100,94,88,05_Feb_2015,
14:40:36,1,10,32.2,79.1,98,100,97,88,05_Feb_2015,
14:40:41,1,10,32.2,79.5,98,100,97,88,05_Feb_2015,
14:40:46,1,10,32.2,76.7,98,100,97,88,05_Feb_2015,
14:40:51,1,10,31,80.5,97,100,97,87,05_Feb_2015,
14:40:56,1,10,31,80.5,97,100,97,87,05_Feb_2015,
14:41:01,1,10,31,82.9,97,100,97,87,05_Feb_2015,
14:41:06,1,10,28,85.6,97,100,98,87,05_Feb_2015,
14:41:11,1,10,28,84.9,97,100,98,87,05_Feb_2015,
14:41:16,1,10,28,88.6,97,100,98,87,05_Feb_2015,
14:41:21,1,10,23.8,87.1,90,100,98,81,05_Feb_2015,
14:41:26,1,10,23.8,87.7,90,100,98,81,05_Feb_2015,
14:41:31,1,10,23.8,88.1,90,100,98,81,05_Feb_2015,
14:41:36,1,10,26.7,90.1,83,100,99,74,05_Feb_2015,
14:41:41,1,10,26.7,86,83,100,99,74,05_Feb_2015,
