time,motion,body position,BR derived by Belt,HR derived by ECG,Belt Quality,ECG Quality,HR confidence,BR confidence,Skin Temperature,Day,DF
21:59:43,1,60,13,89.5,100,100,100,90,36.9,09_Mar_2015,
21:59:48,1,60,13,90.1,100,100,100,90,36.9,09_Mar_2015,
21:59:53,1,60,12.9,88.8,91,100,99,81,36.9,09_Mar_2015,
21:59:58,1,60,12.9,91,91,100,99,81,36.8,09_Mar_2015,
22:00:03,1,60,12.9,90.9,91,100,99,81,36.8,09_Mar_2015,
22:00:08,1,60,9.6,88.8,88,100,99,79,36.8,09_Mar_2015,
22:00:13,1,60,9.6,89.1,88,100,99,79,36.8,09_Mar_2015,
22:00:18,1,60,9.6,90.1,88,100,99,79,36.8,09_Mar_2015,
22:00:23,1,60,9.7,88.2,75,100,99,67,36.8,09_Mar_2015,
22:00:28,1,60,9.7,91.3,75,100,99,67,36.9,09_Mar_2015,
22:00:33,1,60,9.7,93.2,75,100,99,67,36.9,09_Mar_2015,
22:00:38,1,60,11.4,95.6,77,100,99,69,36.9,09_Mar_2015,
22:00:43,1,60,11.4,97.7,77,100,99,69,36.8,09_Mar_2015,
22:00:48,1,60,11.4,96.2,77,100,99,69,36.8,09_Mar_2015,
22:00:53,1,60,13.8,90.3,64,100,98,57,36.8,09_Mar_2015,
22:00:58,1,60,13.8,88.1,64,100,98,57,36.8,09_Mar_2015,
22:01:03,1,60,13.8,90.2,64,100,98,57,36.8,09_Mar_2015,
22:01:08,1,60,13.6,87.7,77,100,98,69,36.8,09_Mar_2015,
22:01:13,1,60,13.6,86.5,77,100,98,69,36.8,09_Mar_2015,
22:01:18,1,60,13.6,91.1,77,100,98,69,36.8,09_Mar_2015,
22:01:23,1,60,15.2,89.8,77,100,99,69,36.8,09_Mar_2015,
22:01:28,1,60,15.2,90.9,77,100,99,69,36.9,09_Mar_2015,
22:01:33,1,60,15.2,94.5,77,100,99,69,36.9,09_Mar_2015,
22:01:38,1,60,15,93.2,87,100,98,78,36.9,09_Mar_2015,
22:01:43,1,60,15,92.6,87,100,98,78,36.9,09_Mar_2015,
22:01:48,1,60,15,89.8,87,100,98,78,36.9,09_Mar_2015,
22:01:53,1,60,13,90.1,100,100,99,90,36.9,09_Mar_2015,
22:01:58,1,60,13,92.7,100,100,99,90,36.8,09_Mar_2015,
22:02:03,1,60,13,89.3,100,100,99,90,36.8,09_Mar_2015,
22:02:08,1,60,11,94.2,100,100,99,90,36.8,09_Mar_2015,
22:02:13,1,60,11,92.6,100,100,99,90,36.8,09_Mar_2015,
22:02:18,1,60,11,96,100,100,99,90,36.8,09_Mar_2015,
22:02:23,1,60,9.8,96.8,100,100,98,90,36.8,09_Mar_2015,
22:02:28,1,60,9.8,95.9,100,100,98,90,36.8,09_Mar_2015,
22:02:33,1,60,9.8,69.5,100,100,98,90,36.8,09_Mar_2015,
22:02:38,1,60,8.7,102.1,100,82,86,90,36.8,09_Mar_2015,
22:02:43,1,60,8.7,98,100,82,86,90,36.8,09_Mar_2015,
22:02:48,1,60,8.7,97.7,100,82,86,90,36.8,09_Mar_2015,
22:02:53,1,60,7,100.1,91,100,93,81,36.8,09_Mar_2015,
22:02:58,1,60,7,100.6,91,100,93,81,36.8,09_Mar_2015,
22:03:03,1,60,7,98.9,91,100,93,81,36.8,09_Mar_2015,
22:03:08,1,60,8.1,99.6,78,100,100,70,36.8,09_Mar_2015,
22:03:13,1,60,8.1,99.9,78,100,100,70,36.8,09_Mar_2015,
22:03:18,1,60,8.1,95.6,78,100,100,70,36.8,09_Mar_2015,
22:03:23,1,60,10.7,97,72,100,98,64,36.8,09_Mar_2015,
22:03:28,1,60,10.7,99.1,72,100,98,64,36.8,09_Mar_2015,
22:03:33,1,60,10.7,94.8,72,100,98,64,36.8,09_Mar_2015,
22:03:38,1,60,14.6,95.9,80,100,98,72,36.8,09_Mar_2015,
22:03:43,2,60,14.6,115.2,80,100,98,72,36.8,09_Mar_2015,
22:03:48,1,60,14.6,102.8,80,100,98,72,36.8,09_Mar_2015,
22:03:53,1,60,22.5,123,94,97,91,84,36.8,09_Mar_2015,
22:03:58,1,60,22.5,109.5,94,97,91,84,36.8,09_Mar_2015,
22:04:03,1,60,22.5,106.4,94,97,91,84,36.8,09_Mar_2015,
22:04:08,1,60,30.8,106.9,100,86,80,90,36.8,09_Mar_2015,
22:04:13,1,60,30.8,127,100,86,80,90,36.8,09_Mar_2015,
22:04:18,1,60,30.8,109.4,100,86,80,90,36.8,09_Mar_2015,
22:04:23,1,60,27,119.8,100,90,78,90,36.8,09_Mar_2015,
22:04:28,1,60,27,121.2,100,90,78,90,36.8,09_Mar_2015,
22:04:33,1,60,27,111.8,100,90,78,90,36.8,09_Mar_2015,
22:04:38,1,60,30.3,120.1,86,86,77,77,36.8,09_Mar_2015,
22:04:43,1,60,30.3,94.5,86,86,77,77,36.8,09_Mar_2015,
22:04:48,1,60,30.3,132.4,86,86,77,77,36.8,09_Mar_2015,
22:04:53,1,60,27.1,111.2,87,97,81,78,36.8,09_Mar_2015,
22:04:58,1,60,27.1,96.3,87,97,81,78,36.8,09_Mar_2015,
22:05:03,1,60,27.1,95.4,87,97,81,78,36.8,09_Mar_2015,
22:05:08,1,60,23.5,90.8,85,100,88,76,36.8,09_Mar_2015,
22:05:13,1,60,23.5,91.8,85,100,88,76,36.8,09_Mar_2015,
22:05:18,1,60,23.5,92.1,85,100,88,76,36.8,09_Mar_2015,
22:05:23,1,60,24.6,93.8,77,100,99,69,36.8,09_Mar_2015,
22:05:28,1,60,24.6,95.9,77,100,99,69,36.8,09_Mar_2015,
22:05:33,1,60,24.6,95.1,77,100,99,69,36.8,09_Mar_2015,
22:05:38,1,60,19.8,97.6,92,100,99,82,36.8,09_Mar_2015,
22:05:43,1,60,19.8,93.2,92,100,99,82,36.8,09_Mar_2015,
22:05:48,1,60,19.8,91.5,92,100,99,82,36.8,09_Mar_2015,
22:05:53,1,60,23.3,90,90,79,90,81,36.8,09_Mar_2015,
22:05:58,1,60,23.3,90.7,90,79,90,81,36.8,09_Mar_2015,
22:06:03,1,60,23.3,91.8,90,79,90,81,36.8,09_Mar_2015,
22:06:08,1,60,23.5,94.9,91,96,94,81,36.8,09_Mar_2015,
22:06:13,1,60,23.5,93.4,91,96,94,81,36.8,09_Mar_2015,
22:06:18,1,60,23.5,109.2,91,96,94,81,36.8,09_Mar_2015,
22:06:23,1,60,24.6,128.9,96,81,82,86,36.8,09_Mar_2015,
22:06:28,1,60,24.6,107.8,96,81,82,86,36.8,09_Mar_2015,
22:06:33,1,60,24.6,121.9,96,81,82,86,36.8,09_Mar_2015,
22:06:38,1,60,24.7,124.7,96,80,76,86,36.8,09_Mar_2015,
22:06:43,1,60,24.7,141.4,96,80,76,86,36.8,09_Mar_2015,
22:06:48,1,60,24.7,127.1,96,80,76,86,36.8,09_Mar_2015,
22:06:53,1,60,20,128.8,96,91,75,86,36.8,09_Mar_2015,
22:06:58,1,60,20,112.2,96,91,75,86,36.8,09_Mar_2015,
22:07:03,1,60,20,141.3,96,91,75,86,36.8,09_Mar_2015,
22:07:08,1,60,17.8,136.1,95,81,68,85,36.8,09_Mar_2015,
22:07:13,1,60,17.8,146.4,95,81,68,85,36.8,09_Mar_2015,
22:07:18,1,60,17.8,103.6,95,81,68,85,36.8,09_Mar_2015,
22:07:23,1,60,16.1,108.9,83,84,73,74,36.8,09_Mar_2015,
22:07:28,1,60,16.1,121.3,83,84,73,74,36.8,09_Mar_2015,
22:07:33,1,60,16.1,104.7,83,84,73,74,36.8,09_Mar_2015,
22:07:38,1,60,12.3,99.4,67,64,64,60,36.8,09_Mar_2015,
22:07:43,1,60,12.3,83.9,67,64,64,60,36.8,09_Mar_2015,
22:07:48,1,60,12.3,125.3,67,64,64,60,36.8,09_Mar_2015,
22:07:53,1,60,14.6,105.8,58,89,75,52,36.8,09_Mar_2015,
22:07:58,1,60,14.6,80.8,58,89,75,52,36.8,09_Mar_2015,
22:08:03,1,60,14.6,121.1,58,89,75,52,36.8,09_Mar_2015,
22:08:08,1,60,16,114,64,92,80,57,36.8,09_Mar_2015,
22:08:13,1,60,16,103.3,64,92,80,57,36.8,09_Mar_2015,
22:08:18,1,60,16,128.4,64,92,80,57,36.8,09_Mar_2015,
22:08:23,1,60,16.9,110.3,89,75,68,80,36.8,09_Mar_2015,
22:08:28,1,60,16.9,138.7,89,75,68,80,36.8,09_Mar_2015,
22:08:33,1,60,16.9,104.7,89,75,68,80,36.8,09_Mar_2015,
22:08:38,1,60,19.5,110.6,96,87,69,86,36.8,09_Mar_2015,
22:08:43,1,60,19.5,84.5,96,87,69,86,36.8,09_Mar_2015,
22:08:48,1,60,19.5,110.5,96,87,69,86,36.8,09_Mar_2015,
22:08:53,1,60,21.3,95.7,87,68,63,78,36.8,09_Mar_2015,
22:08:58,1,60,21.3,122.5,87,68,63,78,36.8,09_Mar_2015,
22:09:03,1,60,21.3,113,87,68,63,78,36.8,09_Mar_2015,
22:09:08,1,60,20,93.4,85,54,60,76,36.8,09_Mar_2015,
22:09:13,1,60,20,101.8,85,54,60,76,36.8,09_Mar_2015,
22:09:18,1,60,20,166.2,85,54,60,76,36.8,09_Mar_2015,
22:09:23,1,60,19.9,112.2,85,88,67,76,36.8,09_Mar_2015,
22:09:28,1,60,19.9,101.8,85,88,67,76,36.8,09_Mar_2015,
22:09:33,1,60,19.9,110.6,85,88,67,76,36.8,09_Mar_2015,
22:09:38,1,60,16.4,137,95,73,61,85,36.8,09_Mar_2015,
22:09:43,1,60,16.4,136,95,73,61,85,36.8,09_Mar_2015,
22:09:48,1,60,16.4,94.7,95,73,61,85,36.8,09_Mar_2015,
22:09:53,1,60,14,106.1,88,97,76,79,36.8,09_Mar_2015,
22:09:58,1,60,14,163.7,88,97,76,79,36.8,09_Mar_2015,
22:10:03,1,60,14,141.5,88,97,76,79,36.8,09_Mar_2015,
22:10:08,1,60,11.8,128.4,79,85,64,71,36.8,09_Mar_2015,
22:10:13,1,60,11.8,123.5,79,85,64,71,36.8,09_Mar_2015,
22:10:18,1,60,11.8,89.1,79,85,64,71,36.8,09_Mar_2015,
22:10:23,1,60,9.6,94.4,82,60,58,73,36.8,09_Mar_2015,
22:10:28,1,60,9.6,114.8,82,60,58,73,36.7,09_Mar_2015,
22:10:33,1,60,9.6,94.7,82,60,58,73,36.7,09_Mar_2015,
22:10:38,1,60,11,99.8,67,88,80,60,36.7,09_Mar_2015,
22:10:43,1,60,11,94.5,67,88,80,60,36.8,09_Mar_2015,
22:10:48,1,60,11,122.3,67,88,80,60,36.8,09_Mar_2015,
22:10:53,1,60,10.8,101.3,98,89,82,88,36.8,09_Mar_2015,
22:10:58,1,60,10.8,155.4,98,89,82,88,36.7,09_Mar_2015,
22:11:03,1,60,10.8,109,98,89,82,88,36.7,09_Mar_2015,
22:11:08,1,60,10,92,99,78,75,89,36.7,09_Mar_2015,
22:11:13,1,60,10,94.5,99,78,75,89,36.7,09_Mar_2015,
22:11:18,1,60,10,100.3,99,78,75,89,36.7,09_Mar_2015,
22:11:23,1,60,14.5,111.2,100,76,72,90,36.7,09_Mar_2015,
22:11:28,1,60,14.5,103.6,100,76,72,90,36.7,09_Mar_2015,
22:11:33,1,60,14.5,128.6,100,76,72,90,36.7,09_Mar_2015,
22:11:38,1,60,16.3,122.4,100,94,78,90,36.7,09_Mar_2015,
22:11:43,1,60,16.3,109.9,100,94,78,90,36.7,09_Mar_2015,
22:11:48,1,60,16.3,118.8,100,94,78,90,36.7,09_Mar_2015,
22:11:53,1,60,17,159.1,100,69,61,90,36.7,09_Mar_2015,
22:11:58,1,60,17,138.8,100,69,61,90,36.8,09_Mar_2015,
22:12:03,1,60,17,94,100,69,61,90,36.8,09_Mar_2015,
22:12:08,1,60,19.5,125.1,100,87,63,90,36.8,09_Mar_2015,
22:12:13,1,60,19.5,130.2,100,87,63,90,36.7,09_Mar_2015,
22:12:18,1,60,19.5,93,100,87,63,90,36.7,09_Mar_2015,
22:12:23,1,60,16,96.4,100,70,67,90,36.7,09_Mar_2015,
22:12:28,1,60,16,135.9,100,70,67,90,36.8,09_Mar_2015,
22:12:33,1,60,16,121.7,100,70,67,90,36.8,09_Mar_2015,
22:12:38,1,60,15.7,129.9,100,97,80,90,36.8,09_Mar_2015,
22:12:43,1,60,15.7,131.1,100,97,80,90,36.7,09_Mar_2015,
22:12:48,1,60,15.7,118.1,100,97,80,90,36.7,09_Mar_2015,
22:12:53,1,60,13.3,109.7,100,90,78,90,36.7,09_Mar_2015,
22:12:58,1,60,13.3,92.2,100,90,78,90,36.8,09_Mar_2015,
22:13:03,1,60,13.3,112.3,100,90,78,90,36.8,09_Mar_2015,
22:13:08,1,60,13.5,142.4,93,93,79,83,36.8,09_Mar_2015,
22:13:13,1,60,13.5,109.6,93,93,79,83,36.7,09_Mar_2015,
22:13:18,1,60,13.5,79.2,93,93,79,83,36.7,09_Mar_2015,
22:13:23,1,60,14.3,128.1,93,80,71,83,36.7,09_Mar_2015,
22:13:28,1,60,14.3,80.5,93,80,71,83,36.7,09_Mar_2015,
22:13:33,1,60,14.3,122.5,93,80,71,83,36.7,09_Mar_2015,
22:13:38,1,60,14,116.4,93,97,78,83,36.7,09_Mar_2015,
22:13:43,1,60,14,82.8,93,97,78,83,36.7,09_Mar_2015,
22:13:48,1,60,14,106.1,93,97,78,83,36.7,09_Mar_2015,
22:13:53,1,60,14.8,96.6,93,88,77,83,36.7,09_Mar_2015,
22:13:58,1,60,14.8,123.9,93,88,77,83,36.7,09_Mar_2015,
22:14:03,1,60,14.8,73.7,93,88,77,83,36.7,09_Mar_2015,
22:14:08,1,60,14.1,122.1,100,89,77,90,36.7,09_Mar_2015,
22:14:13,1,60,14.1,91.6,100,89,77,90,36.7,09_Mar_2015,
22:14:18,1,60,14.1,52.7,100,89,77,90,36.7,09_Mar_2015,
22:14:23,1,60,13.9,91.5,100,72,69,90,36.7,09_Mar_2015,
22:14:28,1,60,13.9,124.5,100,72,69,90,36.7,09_Mar_2015,
22:14:33,1,60,13.9,137.6,100,72,69,90,36.7,09_Mar_2015,
22:14:38,1,60,10.6,122.2,100,100,78,90,36.7,09_Mar_2015,
22:14:43,1,60,10.6,86.3,100,100,78,90,36.7,09_Mar_2015,
22:14:48,1,60,10.6,105.9,100,100,78,90,36.7,09_Mar_2015,
22:14:53,1,60,10.8,118.2,100,84,70,90,36.7,09_Mar_2015,
22:14:58,1,60,10.8,104.6,100,84,70,90,36.7,09_Mar_2015,
22:15:03,1,60,10.8,145.5,100,84,70,90,36.7,09_Mar_2015,
22:15:08,1,60,9.4,86.6,100,97,75,90,36.7,09_Mar_2015,
22:15:13,1,60,9.4,93.9,100,97,75,90,36.7,09_Mar_2015,
22:15:18,1,60,9.4,164.4,100,97,75,90,36.7,09_Mar_2015,
22:15:23,1,60,9.5,137.4,100,67,56,90,36.7,09_Mar_2015,
22:15:28,1,60,9.5,154,100,67,56,90,36.7,09_Mar_2015,
22:15:33,1,60,9.5,134.8,100,67,56,90,36.7,09_Mar_2015,
22:15:38,1,60,10.1,113.8,100,88,61,90,36.7,09_Mar_2015,
22:15:43,1,60,10.1,89,100,88,61,90,36.7,09_Mar_2015,
22:15:48,1,60,10.1,126.7,100,88,61,90,36.7,09_Mar_2015,
22:15:53,1,60,9,147.3,100,81,67,90,36.7,09_Mar_2015,
22:15:58,1,60,9,151.8,100,81,67,90,36.7,09_Mar_2015,
22:16:03,1,60,9,131.9,100,81,67,90,36.7,09_Mar_2015,
22:16:08,1,60,11.6,128.5,100,62,57,90,36.7,09_Mar_2015,
22:16:13,1,60,11.6,148,100,62,57,90,36.7,09_Mar_2015,
22:16:18,1,60,11.6,99,100,62,57,90,36.7,09_Mar_2015,
22:16:23,1,60,12.7,126.7,91,87,63,81,36.7,09_Mar_2015,
22:16:28,1,60,12.7,122.1,91,87,63,81,36.7,09_Mar_2015,
22:16:33,1,60,12.7,107.6,91,87,63,81,36.7,09_Mar_2015,
22:16:38,1,60,11.9,114.1,92,83,67,82,36.7,09_Mar_2015,
22:16:43,1,60,11.9,79.6,92,83,67,82,36.6,09_Mar_2015,
22:16:48,1,60,11.9,88.1,92,83,67,82,36.6,09_Mar_2015,
22:16:53,1,60,11,150,91,96,76,81,36.6,09_Mar_2015,
22:16:58,1,60,11,102.4,91,96,76,81,36.7,09_Mar_2015,
22:17:03,1,60,11,139.4,91,96,76,81,36.7,09_Mar_2015,
22:17:08,1,60,9.2,145.1,91,84,70,81,36.7,09_Mar_2015,
22:17:13,1,60,9.2,123.7,91,84,70,81,36.6,09_Mar_2015,
22:17:18,1,60,9.2,85.3,91,84,70,81,36.6,09_Mar_2015,
22:17:23,1,60,9.2,123.4,100,86,72,90,36.6,09_Mar_2015,
22:17:28,1,60,9.2,171.1,100,86,72,90,36.6,09_Mar_2015,
22:17:33,1,60,9.2,112.5,100,86,72,90,36.6,09_Mar_2015,
22:17:38,1,60,7.3,130.3,100,73,61,90,36.6,09_Mar_2015,
22:17:43,1,60,7.3,122.6,100,73,61,90,36.6,09_Mar_2015,
22:17:48,1,60,7.3,152.2,100,73,61,90,36.6,09_Mar_2015,
22:17:53,1,60,9.2,140.8,100,77,59,90,36.6,09_Mar_2015,
22:17:58,1,60,9.2,113.5,100,77,59,90,36.6,09_Mar_2015,
22:18:03,1,60,9.2,130.1,100,77,59,90,36.6,09_Mar_2015,
22:18:08,1,60,9.3,nan,100,92,69,90,36.6,09_Mar_2015,
22:18:13,1,60,9.3,155.5,100,92,69,90,36.6,09_Mar_2015,
22:18:18,1,60,9.3,103.5,100,92,69,90,36.6,09_Mar_2015,
22:18:23,1,60,9.4,127.1,100,100,71,90,36.6,09_Mar_2015,
22:18:28,1,60,9.4,115.2,100,100,71,90,36.6,09_Mar_2015,
22:18:33,1,60,9.4,164.5,100,100,71,90,36.6,09_Mar_2015,
22:18:38,1,60,11,100.6,100,75,60,90,36.6,09_Mar_2015,
22:18:43,1,60,11,149.7,100,75,60,90,36.6,09_Mar_2015,
22:18:48,1,60,11,110.2,100,75,60,90,36.6,09_Mar_2015,
22:18:53,1,60,10.7,146.7,100,94,65,90,36.6,09_Mar_2015,
22:18:58,1,60,10.7,148,100,94,65,90,36.6,09_Mar_2015,
22:19:03,1,60,10.7,110.5,100,94,65,90,36.6,09_Mar_2015,
22:19:08,1,60,11.6,131.1,100,75,58,90,36.6,09_Mar_2015,
22:19:13,1,60,11.6,116.2,100,75,58,90,36.6,09_Mar_2015,
22:19:18,1,60,11.6,122,100,75,58,90,36.6,09_Mar_2015,
22:19:23,1,60,12.6,124.1,100,94,71,90,36.6,09_Mar_2015,
22:19:28,1,60,12.6,120.5,100,94,71,90,36.6,09_Mar_2015,
22:19:33,1,60,12.6,123.7,100,94,71,90,36.6,09_Mar_2015,
22:19:38,1,60,11.7,125.4,100,84,67,90,36.6,09_Mar_2015,
22:19:43,1,60,11.7,98.8,100,84,67,90,36.5,09_Mar_2015,
22:19:48,1,60,11.7,100.4,100,84,67,90,36.5,09_Mar_2015,
22:19:53,1,60,11,79.1,100,87,69,90,36.5,09_Mar_2015,
22:19:58,1,60,11,111.3,100,87,69,90,36.5,09_Mar_2015,
22:20:03,1,60,11,179.6,100,87,69,90,36.5,09_Mar_2015,
22:20:08,1,60,11.8,129.9,100,73,60,90,36.5,09_Mar_2015,
22:20:13,1,60,11.8,123.3,100,73,60,90,36.6,09_Mar_2015,
22:20:18,1,60,11.8,112.8,100,73,60,90,36.6,09_Mar_2015,
22:20:23,1,60,14.4,127.7,92,70,60,82,36.6,09_Mar_2015,
22:20:28,1,60,14.4,83.6,92,70,60,82,36.6,09_Mar_2015,
22:20:33,1,60,14.4,111.4,92,70,60,82,36.6,09_Mar_2015,
22:20:38,1,60,16.4,85.7,93,84,76,83,36.6,09_Mar_2015,
22:20:43,1,60,16.4,117.9,93,84,76,83,36.6,09_Mar_2015,
22:20:48,1,60,16.4,154,93,84,76,83,36.6,09_Mar_2015,
22:20:53,1,60,15.6,137.8,94,86,71,84,36.6,09_Mar_2015,
22:20:58,1,60,15.6,148.7,94,86,71,84,36.6,09_Mar_2015,
22:21:03,1,60,15.6,128.4,94,86,71,84,36.6,09_Mar_2015,
22:21:08,1,60,15.9,89.4,97,84,60,87,36.6,09_Mar_2015,
22:21:13,1,60,15.9,113.4,97,84,60,87,36.6,09_Mar_2015,
22:21:18,1,60,15.9,108.3,97,84,60,87,36.6,09_Mar_2015,
22:21:23,1,60,12.7,nan,100,79,56,90,36.6,09_Mar_2015,
22:21:28,1,60,12.7,135.6,100,79,56,90,36.5,09_Mar_2015,
22:21:33,1,60,12.7,118.1,100,79,56,90,36.5,09_Mar_2015,
22:21:38,1,60,11.7,130.9,100,91,59,90,36.5,09_Mar_2015,
22:21:43,1,60,11.7,101.2,100,91,59,90,36.5,09_Mar_2015,
22:21:48,1,60,11.7,122.1,100,91,59,90,36.5,09_Mar_2015,
22:21:53,1,60,12.6,111.9,100,89,62,90,36.5,09_Mar_2015,
22:21:58,1,60,12.6,83.5,100,89,62,90,36.5,09_Mar_2015,
22:22:03,1,60,12.6,153.4,100,89,62,90,36.5,09_Mar_2015,
22:22:08,1,60,13,82.3,100,84,66,90,36.5,09_Mar_2015,
22:22:13,1,60,13,126.3,100,84,66,90,36.5,09_Mar_2015,
22:22:18,1,60,13,140.2,100,84,66,90,36.5,09_Mar_2015,
22:22:23,1,60,14.9,144.9,100,94,68,90,36.5,09_Mar_2015,
22:22:28,1,60,14.9,90.3,100,94,68,90,36.5,09_Mar_2015,
22:22:33,1,60,14.9,117.7,100,94,68,90,36.5,09_Mar_2015,
22:22:38,1,60,14.7,152.7,100,97,67,90,36.5,09_Mar_2015,
22:22:43,1,60,14.7,136.8,100,97,67,90,36.5,09_Mar_2015,
22:22:48,1,60,14.7,112.3,100,97,67,90,36.5,09_Mar_2015,
22:22:53,1,60,11.3,141.6,100,80,59,90,36.5,09_Mar_2015,
22:22:58,1,60,11.3,153.7,100,80,59,90,36.5,09_Mar_2015,
22:23:03,1,60,11.3,87.6,100,80,59,90,36.5,09_Mar_2015,
22:23:08,1,60,11,148.8,100,91,62,90,36.5,09_Mar_2015,
22:23:13,1,60,11,116.9,100,91,62,90,36.5,09_Mar_2015,
22:23:18,1,60,11,95.6,100,91,62,90,36.5,09_Mar_2015,
22:23:23,1,60,10.8,90.8,100,92,71,90,36.5,09_Mar_2015,
22:23:28,1,60,10.8,92.7,100,92,71,90,36.5,09_Mar_2015,
22:23:33,1,60,10.8,108,100,92,71,90,36.5,09_Mar_2015,
22:23:38,1,60,9.3,105.4,100,75,76,90,36.5,09_Mar_2015,
22:23:43,1,60,9.3,121.3,100,75,76,90,36.5,09_Mar_2015,
