time,motion,body position,BR derived by Belt,HR derived by ECG,Belt Quality,ECG Quality,HR confidence,BR confidence,Skin Temperature,Day,DF
0:00:00,1,40,12.9,72.1,87,100,100,78,34.6,04_Mar_2015,
0:00:05,1,40,12.9,73.7,87,100,100,78,34.7,04_Mar_2015,
0:00:10,1,40,12.9,51.8,87,100,100,78,34.7,04_Mar_2015,
0:00:15,1,40,9.3,75.7,83,100,97,74,34.7,04_Mar_2015,
0:00:20,1,40,9.3,41.6,83,100,97,74,34.7,04_Mar_2015,
0:00:25,1,40,9.3,69.7,83,100,97,74,34.7,04_Mar_2015,
0:00:30,1,40,9,70.3,76,88,91,68,34.7,04_Mar_2015,
0:00:35,1,40,9,69.6,76,88,91,68,34.7,04_Mar_2015,
0:00:40,1,40,9,69.6,76,88,91,68,34.7,04_Mar_2015,
0:00:45,1,40,9,70.4,88,100,97,79,34.7,04_Mar_2015,
0:00:50,1,40,9,70.5,88,100,97,79,34.7,04_Mar_2015,
0:00:55,1,40,9,72.3,88,100,97,79,34.7,04_Mar_2015,
0:01:00,1,40,12,71.4,100,100,100,90,34.7,04_Mar_2015,
0:01:05,1,40,12,78.2,100,100,100,90,34.7,04_Mar_2015,
0:01:10,1,40,12,75.3,100,100,100,90,34.7,04_Mar_2015,
0:01:15,1,40,13.8,72.7,100,100,99,90,34.7,04_Mar_2015,
0:01:20,1,40,13.8,72.2,100,100,99,90,34.7,04_Mar_2015,
0:01:25,1,40,13.8,70.9,100,100,99,90,34.7,04_Mar_2015,
0:01:30,1,40,11.6,74.7,100,100,99,90,34.7,04_Mar_2015,
0:01:35,1,40,11.6,71.9,100,100,99,90,34.7,04_Mar_2015,
0:01:40,1,40,11.6,73.2,100,100,99,90,34.7,04_Mar_2015,
0:01:45,1,40,10.1,80.4,100,100,98,90,34.7,04_Mar_2015,
0:01:50,1,40,10.1,81.1,100,100,98,90,34.7,04_Mar_2015,
0:01:55,1,40,10.1,71.8,100,100,98,90,34.7,04_Mar_2015,
0:02:00,1,40,12.4,76.5,100,100,98,90,34.7,04_Mar_2015,
0:02:05,1,40,12.4,71.7,100,100,98,90,34.7,04_Mar_2015,
0:02:10,1,40,12.4,69.8,100,100,98,90,34.7,04_Mar_2015,
0:02:15,1,40,16.8,73.8,100,100,98,90,34.7,04_Mar_2015,
0:02:20,1,40,16.8,74,100,100,98,90,34.7,04_Mar_2015,
0:02:25,1,40,16.8,71.4,100,100,98,90,34.7,04_Mar_2015,
0:02:30,1,40,22.9,72.3,93,100,99,83,34.7,04_Mar_2015,
0:02:35,1,40,22.9,70.5,93,100,99,83,34.7,04_Mar_2015,
0:02:40,1,40,22.9,73,93,100,99,83,34.7,04_Mar_2015,
0:02:45,1,40,24.8,73.4,91,100,98,81,34.7,04_Mar_2015,
0:02:50,1,40,24.8,73.2,91,100,98,81,34.8,04_Mar_2015,
0:02:55,1,40,24.8,71.5,91,100,98,81,34.8,04_Mar_2015,
0:03:00,1,40,26.9,71.1,88,100,97,79,34.8,04_Mar_2015,
0:03:05,1,40,26.9,71.6,88,100,97,79,34.8,04_Mar_2015,
0:03:10,1,40,26.9,72.9,88,100,97,79,34.8,04_Mar_2015,
0:03:15,1,40,29.9,73.4,85,100,97,76,34.8,04_Mar_2015,
0:03:20,1,40,29.9,74.7,85,100,97,76,34.8,04_Mar_2015,
0:03:25,1,40,29.9,73,85,100,97,76,34.8,04_Mar_2015,
0:03:30,1,40,33.4,73.8,90,100,98,81,34.8,04_Mar_2015,
0:03:35,1,40,33.4,82.3,90,100,98,81,34.8,04_Mar_2015,
0:03:40,1,40,33.4,74.7,90,100,98,81,34.8,04_Mar_2015,
0:03:45,1,40,37,75.4,91,100,97,81,34.8,04_Mar_2015,
0:03:50,1,40,37,74,91,100,97,81,34.8,04_Mar_2015,
0:03:55,1,40,37,73.2,91,100,97,81,34.8,04_Mar_2015,
0:04:00,1,40,37.1,75,89,100,96,80,34.8,04_Mar_2015,
0:04:05,1,40,37.1,75.8,89,100,96,80,34.8,04_Mar_2015,
0:04:10,1,40,37.1,75.5,89,100,96,80,34.8,04_Mar_2015,
0:04:15,1,40,36.4,72.1,92,100,98,82,34.8,04_Mar_2015,
0:04:20,1,40,36.4,72.7,92,100,98,82,34.7,04_Mar_2015,
0:04:25,1,40,36.4,73.6,92,100,98,82,34.7,04_Mar_2015,
0:04:30,1,40,32.2,74.3,89,100,98,80,34.7,04_Mar_2015,
0:04:35,1,40,32.2,74.3,89,100,98,80,34.8,04_Mar_2015,
0:04:40,1,40,32.2,73.3,89,100,98,80,34.8,04_Mar_2015,
0:04:45,1,40,30.2,74.3,81,100,97,72,34.8,04_Mar_2015,
0:04:50,1,40,30.2,71.7,81,100,97,72,34.7,04_Mar_2015,
0:04:55,1,40,30.2,73.2,81,100,97,72,34.7,04_Mar_2015,
0:05:00,1,40,28,70.3,84,100,98,75,34.7,04_Mar_2015,
0:05:05,1,40,28,71.4,84,100,98,75,34.7,04_Mar_2015,
0:05:10,1,40,28,69.6,84,100,98,75,34.7,04_Mar_2015,
0:05:15,1,40,25.5,64.9,78,100,97,70,34.7,04_Mar_2015,
0:05:20,1,40,25.5,71.2,78,100,97,70,34.7,04_Mar_2015,
0:05:25,1,40,25.5,69.7,78,100,97,70,34.7,04_Mar_2015,
0:05:30,1,40,25,68.3,64,100,95,57,34.7,04_Mar_2015,
0:05:35,1,40,25,68.4,64,100,95,57,34.7,04_Mar_2015,
0:05:40,1,40,25,70.1,64,100,95,57,34.7,04_Mar_2015,
0:05:45,1,40,25,73,68,100,97,61,34.7,04_Mar_2015,
0:05:50,1,40,25,61.4,68,100,97,61,34.7,04_Mar_2015,
0:05:55,1,50,25,91.9,68,100,97,61,34.7,04_Mar_2015,
0:06:00,1,50,27.8,84.4,67,100,95,60,34.7,04_Mar_2015,
0:06:05,1,50,27.8,75.1,67,100,95,60,34.7,04_Mar_2015,
0:06:10,1,50,27.8,71.3,67,100,95,60,34.7,04_Mar_2015,
0:06:15,1,50,32.6,68,71,100,95,63,34.7,04_Mar_2015,
0:06:20,1,50,32.6,67.4,71,100,95,63,34.6,04_Mar_2015,
0:06:25,1,50,32.6,66.4,71,100,95,63,34.6,04_Mar_2015,
0:06:30,1,50,35.4,64.9,85,100,97,76,34.6,04_Mar_2015,
0:06:35,1,50,35.4,65.5,85,100,97,76,34.5,04_Mar_2015,
0:06:40,1,50,35.4,65.4,85,100,97,76,34.5,04_Mar_2015,
0:06:45,1,50,38.3,66.4,86,100,98,77,34.5,04_Mar_2015,
0:06:50,1,50,38.3,65.9,86,100,98,77,34.4,04_Mar_2015,
0:06:55,1,50,38.3,69,86,100,98,77,34.4,04_Mar_2015,
0:07:00,1,50,42,67.3,84,100,98,75,34.4,04_Mar_2015,
0:07:05,1,50,42,69,84,100,98,75,34.3,04_Mar_2015,
0:07:10,1,50,42,68.2,84,100,98,75,34.3,04_Mar_2015,
0:07:15,1,50,42.9,68.8,89,100,96,80,34.3,04_Mar_2015,
0:07:20,1,50,42.9,64.4,89,100,96,80,34.2,04_Mar_2015,
0:07:25,1,50,42.9,68.8,89,100,96,80,34.2,04_Mar_2015,
0:07:30,1,50,43.4,67.3,94,100,96,84,34.2,04_Mar_2015,
0:07:35,1,50,43.4,63.8,94,100,96,84,34.2,04_Mar_2015,
0:07:40,1,50,43.4,67.2,94,100,96,84,34.2,04_Mar_2015,
0:07:45,1,50,40.3,66.4,93,100,98,83,34.2,04_Mar_2015,
0:07:50,1,50,40.3,68.1,93,100,98,83,34.1,04_Mar_2015,
0:07:55,1,50,40.3,66.8,93,100,98,83,34.1,04_Mar_2015,
0:08:00,1,50,33.2,66,96,100,98,86,34.1,04_Mar_2015,
0:08:05,1,50,33.2,70.8,96,100,98,86,34,04_Mar_2015,
0:08:10,1,50,33.2,70.3,96,100,98,86,34,04_Mar_2015,
0:08:15,1,50,29.3,68.3,70,100,97,63,34,04_Mar_2015,
0:08:20,1,50,29.3,67.4,70,100,97,63,34,04_Mar_2015,
0:08:25,1,50,29.3,67.2,70,100,97,63,34,04_Mar_2015,
0:08:30,1,50,24.6,67.5,49,100,98,44,34,04_Mar_2015,
0:08:35,1,50,24.6,67.2,49,100,98,44,33.9,04_Mar_2015,
0:08:40,1,50,24.6,69.7,49,100,98,44,33.9,04_Mar_2015,
0:08:45,1,50,22.7,69.5,38,100,96,34,33.9,04_Mar_2015,
0:08:50,1,50,22.7,69.5,38,100,96,34,33.8,04_Mar_2015,
0:08:55,1,50,22.7,73.2,38,100,96,34,33.8,04_Mar_2015,
0:09:00,1,50,24.6,70.2,34,100,97,30,33.8,04_Mar_2015,
0:09:05,1,50,24.6,67.6,34,100,97,30,33.8,04_Mar_2015,
0:09:10,1,50,24.6,64.4,34,100,97,30,33.8,04_Mar_2015,
0:09:15,1,50,22.3,64.5,72,100,98,64,33.8,04_Mar_2015,
0:09:20,1,50,22.3,69.2,72,100,98,64,33.7,04_Mar_2015,
0:09:25,1,50,22.3,67,72,100,98,64,33.7,04_Mar_2015,
0:09:30,1,50,21,67.4,81,100,97,72,33.7,04_Mar_2015,
0:09:35,1,50,21,67.8,81,100,97,72,33.7,04_Mar_2015,
0:09:40,1,50,21,69.6,81,100,97,72,33.7,04_Mar_2015,
0:09:45,1,50,20,69.1,81,100,99,72,33.7,04_Mar_2015,
0:09:50,1,50,20,68.1,81,100,99,72,33.6,04_Mar_2015,
0:09:55,1,50,20,72.5,81,100,99,72,33.6,04_Mar_2015,
0:10:00,1,50,17.3,71.3,69,100,99,62,33.6,04_Mar_2015,
0:10:05,1,50,17.3,58,69,100,99,62,33.6,04_Mar_2015,
0:10:10,1,50,17.3,70.2,69,100,99,62,33.6,04_Mar_2015,
0:10:15,1,50,17.6,72.5,56,94,94,50,33.6,04_Mar_2015,
0:10:20,1,50,17.6,73.2,56,94,94,50,33.5,04_Mar_2015,
0:10:25,1,50,17.6,72.5,56,94,94,50,33.5,04_Mar_2015,
0:10:30,1,50,17.7,72,60,100,96,54,33.5,04_Mar_2015,
0:10:35,1,50,17.7,66.3,60,100,96,54,33.5,04_Mar_2015,
0:10:40,1,50,17.7,66.3,60,100,96,54,33.5,04_Mar_2015,
0:10:45,1,50,17,69.5,65,100,97,58,33.5,04_Mar_2015,
0:10:50,1,50,17,68.8,65,100,97,58,33.5,04_Mar_2015,
0:10:55,1,50,17,77.2,65,100,97,58,33.5,04_Mar_2015,
0:11:00,1,50,23.8,72.3,82,100,97,73,33.5,04_Mar_2015,
0:11:05,1,50,23.8,73.7,82,100,97,73,33.5,04_Mar_2015,
0:11:10,1,50,23.8,72.2,82,100,97,73,33.5,04_Mar_2015,
0:11:15,1,50,24.3,73.7,99,100,96,89,33.5,04_Mar_2015,
0:11:20,1,50,24.3,74.5,99,100,96,89,33.5,04_Mar_2015,
0:11:25,1,50,24.3,73.6,99,100,96,89,33.5,04_Mar_2015,
0:11:30,1,50,24.6,72,89,100,98,80,33.5,04_Mar_2015,
0:11:35,1,40,24.6,71.5,89,100,98,80,33.4,04_Mar_2015,
0:11:40,1,40,24.6,74.5,89,100,98,80,33.4,04_Mar_2015,
0:11:45,1,40,24.5,72.5,88,100,98,79,33.4,04_Mar_2015,
0:11:50,1,40,24.5,71.9,88,100,98,79,33.4,04_Mar_2015,
0:11:55,1,40,24.5,70,88,100,98,79,33.4,04_Mar_2015,
0:12:00,1,40,22.6,71.9,87,100,98,78,33.4,04_Mar_2015,
0:12:05,1,40,22.6,70.6,87,100,98,78,33.4,04_Mar_2015,
0:12:10,1,40,22.6,71.5,87,100,98,78,33.4,04_Mar_2015,
0:12:15,1,40,25.1,70.3,73,100,96,65,33.4,04_Mar_2015,
0:12:20,1,50,25.1,nan,73,100,96,65,33.4,04_Mar_2015,
0:12:25,1,40,25.1,70.5,73,100,96,65,33.4,04_Mar_2015,
0:12:30,1,50,24,72.3,84,87,90,75,33.4,04_Mar_2015,
0:12:35,1,50,24,71.4,84,87,90,75,33.4,04_Mar_2015,
0:12:40,1,50,24,70.2,84,87,90,75,33.4,04_Mar_2015,
0:12:45,1,50,28.7,71.1,75,100,95,67,33.4,04_Mar_2015,
0:12:50,1,50,28.7,72.1,75,100,95,67,33.4,04_Mar_2015,
0:12:55,1,50,28.7,75,75,100,95,67,33.4,04_Mar_2015,
0:13:00,1,50,25,71.8,82,100,97,73,33.4,04_Mar_2015,
0:13:05,1,50,25,72.1,82,100,97,73,33.3,04_Mar_2015,
0:13:10,1,50,25,66.2,82,100,97,73,33.3,04_Mar_2015,
0:13:15,1,50,20.7,62.6,75,100,97,67,33.3,04_Mar_2015,
0:13:20,1,50,20.7,62.8,75,100,97,67,33.3,04_Mar_2015,
0:13:25,1,50,20.7,64.5,75,100,97,67,33.3,04_Mar_2015,
0:13:30,1,50,20.9,61.9,60,100,97,54,33.3,04_Mar_2015,
0:13:35,1,50,20.9,64.2,60,100,97,54,33.3,04_Mar_2015,
0:13:40,1,50,20.9,67.7,60,100,97,54,33.3,04_Mar_2015,
0:13:45,1,50,19.7,70.4,68,100,99,61,33.3,04_Mar_2015,
0:13:50,1,50,19.7,68.8,68,100,99,61,33.2,04_Mar_2015,
0:13:55,1,50,19.7,71.7,68,100,99,61,33.2,04_Mar_2015,
0:14:00,1,50,21.7,69.4,58,100,98,52,33.2,04_Mar_2015,
0:14:05,1,50,21.7,72.8,58,100,98,52,33.2,04_Mar_2015,
0:14:10,1,50,21.7,72.3,58,100,98,52,33.2,04_Mar_2015,
0:14:15,1,50,25,72,77,100,95,69,33.2,04_Mar_2015,
0:14:20,1,50,25,71.3,77,100,95,69,33.2,04_Mar_2015,
0:14:25,1,50,25,70.8,77,100,95,69,33.2,04_Mar_2015,
0:14:30,1,50,24.9,71.8,88,100,95,79,33.2,04_Mar_2015,
0:14:35,1,50,24.9,68.1,88,100,95,79,33.1,04_Mar_2015,
0:14:40,1,50,24.9,69.3,88,100,95,79,33.1,04_Mar_2015,
0:14:45,1,50,24.1,67.1,92,100,96,82,33.1,04_Mar_2015,
0:14:50,1,50,24.1,66.4,92,100,96,82,33.1,04_Mar_2015,
0:14:55,1,50,24.1,65.1,92,100,96,82,33.1,04_Mar_2015,
0:15:00,1,50,27,72.1,83,100,96,74,33.1,04_Mar_2015,
0:15:05,1,50,27,67.6,83,100,96,74,33.1,04_Mar_2015,
0:15:10,1,40,27,76.8,83,100,96,74,33.1,04_Mar_2015,
0:15:15,1,50,24.2,71.7,89,100,95,80,33.1,04_Mar_2015,
0:15:20,1,50,24.2,68.9,89,100,95,80,33.1,04_Mar_2015,
0:15:25,1,50,24.2,68.8,89,100,95,80,33.1,04_Mar_2015,
0:15:30,1,50,28,68.4,88,100,97,79,33.1,04_Mar_2015,
0:15:35,1,50,28,68.4,88,100,97,79,33,04_Mar_2015,
0:15:40,1,50,28,73.2,88,100,97,79,33,04_Mar_2015,
0:15:45,1,50,31.8,71,90,100,96,81,33,04_Mar_2015,
0:15:50,1,50,31.8,69.8,90,100,96,81,33,04_Mar_2015,
0:15:55,1,50,31.8,70.3,90,100,96,81,33,04_Mar_2015,
0:16:00,1,50,33,72.5,97,100,96,87,33,04_Mar_2015,
0:16:05,1,50,33,71.9,97,100,96,87,33,04_Mar_2015,
0:16:10,1,50,33,73.8,97,100,96,87,33,04_Mar_2015,
0:16:15,1,50,37.3,73.3,97,100,99,87,33,04_Mar_2015,
0:16:20,1,50,37.3,72.1,97,100,99,87,33,04_Mar_2015,
0:16:25,1,50,37.3,73.2,97,100,99,87,33,04_Mar_2015,
0:16:30,1,50,37.9,78.3,98,100,99,88,33,04_Mar_2015,
0:16:35,1,50,37.9,75.8,98,100,99,88,33,04_Mar_2015,
0:16:40,1,50,37.9,46.2,98,100,99,88,33,04_Mar_2015,
0:16:45,1,40,37.4,79.7,98,100,95,88,33,04_Mar_2015,
0:16:50,1,40,37.4,79.3,98,100,95,88,33,04_Mar_2015,
0:16:55,1,50,37.4,79.2,98,100,95,88,33,04_Mar_2015,
0:17:00,1,50,33.7,73.7,98,100,94,88,33,04_Mar_2015,
0:17:05,1,50,33.7,75.7,98,100,94,88,33,04_Mar_2015,
0:17:10,1,50,33.7,74.5,98,100,94,88,33,04_Mar_2015,
0:17:15,1,50,32.2,75,85,100,95,76,33,04_Mar_2015,
0:17:20,1,50,32.2,73.8,85,100,95,76,33,04_Mar_2015,
0:17:25,1,50,32.2,72.7,85,100,95,76,33,04_Mar_2015,
0:17:30,1,50,31,72.2,68,100,96,61,33,04_Mar_2015,
0:17:35,1,50,31,76.4,68,100,96,61,33,04_Mar_2015,
0:17:40,1,50,31,73.9,68,100,96,61,33,04_Mar_2015,
0:17:45,1,50,31.4,72.7,68,100,96,61,33,04_Mar_2015,
0:17:50,1,50,31.4,75,68,100,96,61,32.9,04_Mar_2015,
0:17:55,1,40,31.4,76,68,100,96,61,32.9,04_Mar_2015,
0:18:00,1,40,35.7,78.1,71,100,95,63,32.9,04_Mar_2015,
0:18:05,1,40,35.7,76.6,71,100,95,63,32.9,04_Mar_2015,
0:18:10,1,50,35.7,70.4,71,100,95,63,32.9,04_Mar_2015,
0:18:15,1,50,35.2,75.7,89,100,94,80,32.9,04_Mar_2015,
0:18:20,1,50,35.2,72.9,89,100,94,80,33,04_Mar_2015,
0:18:25,1,50,35.2,69.1,89,100,94,80,33,04_Mar_2015,
0:18:30,1,50,32.5,72.6,98,100,95,88,33,04_Mar_2015,
0:18:35,1,40,32.5,72.7,98,100,95,88,32.9,04_Mar_2015,
0:18:40,1,40,32.5,78,98,100,95,88,32.9,04_Mar_2015,
0:18:45,1,40,31.2,82.5,91,100,98,81,32.9,04_Mar_2015,
0:18:50,1,40,31.2,83.7,91,100,98,81,32.9,04_Mar_2015,
0:18:55,1,40,31.2,87.6,91,100,98,81,32.9,04_Mar_2015,
0:19:00,1,40,28.2,81.4,88,100,96,79,32.9,04_Mar_2015,
0:19:05,1,40,28.2,70.1,88,100,96,79,33,04_Mar_2015,
0:19:10,1,40,28.2,69.8,88,100,96,79,33,04_Mar_2015,
0:19:15,1,40,27.9,69.4,68,100,95,61,33,04_Mar_2015,
0:19:20,1,40,27.9,72.7,68,100,95,61,33,04_Mar_2015,
0:19:25,1,40,27.9,71.3,68,100,95,61,33,04_Mar_2015,
0:19:30,1,40,29.1,72.1,56,100,97,50,33,04_Mar_2015,
0:19:35,1,40,29.1,73.2,56,100,97,50,33.1,04_Mar_2015,
0:19:40,1,40,29.1,70.6,56,100,97,50,33.1,04_Mar_2015,
0:19:45,1,40,27.4,71.5,55,100,99,49,33.1,04_Mar_2015,
0:19:50,1,40,27.4,78.6,55,100,99,49,33.2,04_Mar_2015,
0:19:55,1,40,27.4,73.4,55,100,99,49,33.2,04_Mar_2015,
0:20:00,1,40,30.6,74.5,42,100,99,37,33.2,04_Mar_2015,
0:20:05,1,40,30.6,70.2,42,100,99,37,33.4,04_Mar_2015,
0:20:10,1,40,30.6,71.3,42,100,99,37,33.4,04_Mar_2015,
0:20:15,1,40,33.2,68.3,64,100,98,57,33.4,04_Mar_2015,
0:20:20,1,40,33.2,68,64,100,98,57,33.5,04_Mar_2015,
0:20:25,1,40,33.2,68.1,64,100,98,57,33.5,04_Mar_2015,
0:20:30,1,40,31,68.3,79,100,96,71,33.5,04_Mar_2015,
0:20:35,1,40,31,69,79,100,96,71,33.6,04_Mar_2015,
0:20:40,1,40,31,65.4,79,100,96,71,33.6,04_Mar_2015,
0:20:45,1,40,31.1,66.4,80,100,96,72,33.6,04_Mar_2015,
0:20:50,1,40,31.1,70.7,80,100,96,72,33.7,04_Mar_2015,
0:20:55,1,40,31.1,72.3,80,100,96,72,33.7,04_Mar_2015,
0:21:00,1,40,27.3,71.7,77,100,97,69,33.7,04_Mar_2015,
0:21:05,1,40,27.3,71.8,77,100,97,69,33.8,04_Mar_2015,
0:21:10,1,40,27.3,72.6,77,100,97,69,33.8,04_Mar_2015,
0:21:15,1,40,25.5,73.7,74,100,99,66,33.8,04_Mar_2015,
0:21:20,1,40,25.5,74.9,74,100,99,66,33.9,04_Mar_2015,
0:21:25,1,40,25.5,73.8,74,100,99,66,33.9,04_Mar_2015,
0:21:30,1,40,28.8,71.3,77,100,98,69,33.9,04_Mar_2015,
0:21:35,1,40,28.8,71.8,77,100,98,69,34,04_Mar_2015,
0:21:40,1,40,28.8,77.3,77,100,98,69,34,04_Mar_2015,
0:21:45,1,40,31.6,73.9,86,100,95,77,34,04_Mar_2015,
0:21:50,1,40,31.6,74.3,86,100,95,77,34.1,04_Mar_2015,
0:21:55,1,40,31.6,75,86,100,95,77,34.1,04_Mar_2015,
0:22:00,1,40,34,76.9,100,100,95,90,34.1,04_Mar_2015,
0:22:05,1,40,34,73.7,100,100,95,90,34.2,04_Mar_2015,
0:22:10,1,40,34,77.2,100,100,95,90,34.2,04_Mar_2015,
0:22:15,1,40,34.1,73.7,96,100,97,86,34.2,04_Mar_2015,
0:22:20,1,40,34.1,81.4,96,100,97,86,34.3,04_Mar_2015,
0:22:25,1,40,34.1,69,96,100,97,86,34.3,04_Mar_2015,
0:22:30,1,40,31.4,72.4,94,100,97,84,34.3,04_Mar_2015,
0:22:35,1,40,31.4,72.1,94,100,97,84,34.3,04_Mar_2015,
0:22:40,1,40,31.4,73.5,94,100,97,84,34.3,04_Mar_2015,
0:22:45,1,40,30.8,76.6,92,100,95,82,34.3,04_Mar_2015,
0:22:50,1,40,30.8,75.2,92,100,95,82,34.4,04_Mar_2015,
0:22:55,1,40,30.8,73.2,92,100,95,82,34.4,04_Mar_2015,
0:23:00,1,40,26.9,73,87,100,95,78,34.4,04_Mar_2015,
0:23:05,1,40,26.9,72.4,87,100,95,78,34.4,04_Mar_2015,
0:23:10,1,40,26.9,73.5,87,100,95,78,34.4,04_Mar_2015,
0:23:15,1,40,28.9,61.7,85,100,95,76,34.4,04_Mar_2015,
0:23:20,1,40,28.9,76.2,85,100,95,76,34.5,04_Mar_2015,
0:23:25,1,40,28.9,76,85,100,95,76,34.5,04_Mar_2015,
0:23:30,1,40,32,78.6,90,100,94,81,34.5,04_Mar_2015,
0:23:35,1,40,32,76.4,90,100,94,81,34.5,04_Mar_2015,
0:23:40,1,40,32,73.4,90,100,94,81,34.5,04_Mar_2015,
0:23:45,1,40,32.2,69.8,94,100,97,84,34.5,04_Mar_2015,
0:23:50,1,40,32.2,76.7,94,100,97,84,34.6,04_Mar_2015,
0:23:55,1,40,32.2,64.6,94,100,97,84,34.6,04_Mar_2015,
0:24:00,1,40,29.4,65.9,100,100,96,90,34.6,04_Mar_2015,
0:24:05,1,50,29.4,75.5,100,100,96,90,34.6,04_Mar_2015,
0:24:10,1,50,29.4,68.2,100,100,96,90,34.6,04_Mar_2015,
0:24:15,1,50,26.9,69.2,100,100,96,90,34.6,04_Mar_2015,
0:24:20,1,50,26.9,71.7,100,100,96,90,34.7,04_Mar_2015,
0:24:25,1,50,26.9,71.4,100,100,96,90,34.7,04_Mar_2015,
0:24:30,1,50,29.7,71,97,100,98,87,34.7,04_Mar_2015,
0:24:35,1,50,29.7,68,97,100,98,87,34.7,04_Mar_2015,
0:24:40,1,50,29.7,67.5,97,100,98,87,34.7,04_Mar_2015,
0:24:45,1,50,28,70.2,97,100,98,87,34.7,04_Mar_2015,
0:24:50,1,50,28,66.7,97,100,98,87,34.8,04_Mar_2015,
0:24:55,1,50,28,68.8,97,100,98,87,34.8,04_Mar_2015,
0:25:00,1,40,30.5,68.4,87,100,97,78,34.8,04_Mar_2015,
0:25:05,1,50,30.5,73.3,87,100,97,78,34.8,04_Mar_2015,
0:25:10,1,50,30.5,68.4,87,100,97,78,34.8,04_Mar_2015,
0:25:15,1,50,30.3,69.5,85,100,99,76,34.8,04_Mar_2015,
0:25:20,1,50,30.3,68.4,85,100,99,76,34.9,04_Mar_2015,
0:25:25,1,50,30.3,65.1,85,100,99,76,34.9,04_Mar_2015,
0:25:30,1,50,24.7,63.6,83,100,98,74,34.9,04_Mar_2015,
0:25:35,1,50,24.7,63.6,83,100,98,74,34.9,04_Mar_2015,
0:25:40,1,40,24.7,67.1,83,100,98,74,34.9,04_Mar_2015,
