time,motion,body position,BR derived by Belt,HR derived by ECG,Belt Quality,ECG Quality,HR confidence,BR confidence,Day,DF
13:08:02,1,10,32.4,58.5,96,100,95,86,04_Feb_2015,
13:08:07,1,10,32.4,84.4,96,100,95,86,04_Feb_2015,
13:08:12,1,10,33.6,100.1,94,90,89,84,04_Feb_2015,
13:08:17,1,10,33.6,53.7,94,90,89,84,04_Feb_2015,
13:08:22,1,10,33.6,84.3,94,90,89,84,04_Feb_2015,
13:08:27,1,10,30.8,85,95,90,88,85,04_Feb_2015,
13:08:32,1,10,30.8,67.2,95,90,88,85,04_Feb_2015,
13:08:37,1,10,30.8,79.8,95,90,88,85,04_Feb_2015,
13:08:42,1,10,25.3,81.9,83,100,94,74,04_Feb_2015,
13:08:47,1,10,25.3,52.6,83,100,94,74,04_Feb_2015,
13:08:52,1,10,25.3,85.5,83,100,94,74,04_Feb_2015,
13:08:57,1,10,25.1,87.8,63,95,92,56,04_Feb_2015,
13:09:02,1,10,25.1,68.8,63,95,92,56,04_Feb_2015,
13:09:07,1,10,25.1,87.1,63,95,92,56,04_Feb_2015,
13:09:12,1,10,22.2,84.7,63,95,91,56,04_Feb_2015,
13:09:17,1,10,22.2,48.2,63,95,91,56,04_Feb_2015,
13:09:22,1,10,22.2,84.4,63,95,91,56,04_Feb_2015,
13:09:27,1,10,25.2,86.2,55,100,94,49,04_Feb_2015,
13:09:32,1,10,25.2,92.2,55,100,94,49,04_Feb_2015,
13:09:37,1,10,25.2,87.4,55,100,94,49,04_Feb_2015,
13:09:42,1,10,27.4,85.8,80,100,94,72,04_Feb_2015,
13:09:47,1,10,27.4,86.8,80,100,94,72,04_Feb_2015,
13:09:52,1,10,27.4,87.9,80,100,94,72,04_Feb_2015,
13:09:57,1,10,25.2,84.8,89,100,98,80,04_Feb_2015,
13:10:02,1,10,25.2,85.4,89,100,98,80,04_Feb_2015,
13:10:07,1,10,25.2,83.2,89,100,98,80,04_Feb_2015,
13:10:12,1,10,26,83,92,100,99,82,04_Feb_2015,
13:10:17,1,10,26,81.3,92,100,99,82,04_Feb_2015,
13:10:22,1,10,26,81.4,92,100,99,82,04_Feb_2015,
13:10:27,1,10,25.9,78.7,97,90,94,87,04_Feb_2015,
13:10:32,1,10,25.9,64.8,97,90,94,87,04_Feb_2015,
13:10:37,1,10,25.9,80.7,97,90,94,87,04_Feb_2015,
13:10:42,1,10,23.7,77.6,96,100,97,86,04_Feb_2015,
13:10:47,1,10,23.7,79.4,96,100,97,86,04_Feb_2015,
13:10:52,1,10,23.7,80.8,96,100,97,86,04_Feb_2015,
13:10:57,1,10,22,79.5,96,100,98,86,04_Feb_2015,
13:11:02,1,10,22,80,96,100,98,86,04_Feb_2015,
13:11:07,1,10,22,78,96,100,98,86,04_Feb_2015,
13:11:12,1,10,19.4,81.4,77,100,99,69,04_Feb_2015,
13:11:17,1,10,19.4,82.5,77,100,99,69,04_Feb_2015,
13:11:22,1,10,19.4,84.1,77,100,99,69,04_Feb_2015,
13:11:27,1,10,18.3,81.6,58,100,99,52,04_Feb_2015,
13:11:32,1,10,18.3,79.5,58,100,99,52,04_Feb_2015,
13:11:37,1,10,18.3,82.7,58,100,99,52,04_Feb_2015,
13:11:42,1,10,18.8,81.5,33,95,97,29,04_Feb_2015,
13:11:47,1,10,18.8,80.4,33,95,97,29,04_Feb_2015,
13:11:52,1,10,18.8,84.1,33,95,97,29,04_Feb_2015,
13:11:57,1,10,18.6,86.7,20,100,98,18,04_Feb_2015,
13:12:02,1,10,18.6,86.9,20,100,98,18,04_Feb_2015,
13:12:07,1,10,18.6,86.1,20,100,98,18,04_Feb_2015,
13:12:12,1,10,18.1,82.8,20,100,98,18,04_Feb_2015,
13:12:17,1,10,18.1,77.2,20,100,98,18,04_Feb_2015,
13:12:22,1,10,18.1,84,20,100,98,18,04_Feb_2015,
13:12:27,1,10,20.7,84.7,7,100,98,6,04_Feb_2015,
13:12:32,1,10,20.7,83.7,7,100,98,6,04_Feb_2015,
13:12:37,1,10,20.7,82,7,100,98,6,04_Feb_2015,
13:12:42,1,10,25,66,20,100,97,18,04_Feb_2015,
13:12:47,1,10,25,86.2,20,100,97,18,04_Feb_2015,
13:12:52,1,10,25,85,20,100,97,18,04_Feb_2015,
13:12:57,1,10,28,89.9,53,100,97,47,04_Feb_2015,
13:13:02,1,10,28,87.9,53,100,97,47,04_Feb_2015,
13:13:07,1,10,28,87.9,53,100,97,47,04_Feb_2015,
13:13:12,1,10,31.8,85.6,68,96,97,61,04_Feb_2015,
13:13:17,1,10,31.8,80.7,68,96,97,61,04_Feb_2015,
13:13:22,1,10,31.8,77.2,68,96,97,61,04_Feb_2015,
13:13:27,1,10,30.7,77.1,80,100,98,72,04_Feb_2015,
13:13:32,1,10,30.7,81,80,100,98,72,04_Feb_2015,
13:13:37,1,10,30.7,79.6,80,100,98,72,04_Feb_2015,
13:13:42,1,10,29.9,80.9,83,90,95,74,04_Feb_2015,
13:13:47,1,10,29.9,79.3,83,90,95,74,04_Feb_2015,
13:13:52,1,10,29.9,84,83,90,95,74,04_Feb_2015,
13:13:57,1,10,26.9,79.4,79,95,96,71,04_Feb_2015,
13:14:02,1,10,26.9,80.4,79,95,96,71,04_Feb_2015,
13:14:07,1,10,26.9,83.8,79,95,96,71,04_Feb_2015,
13:14:12,1,10,26,85.9,77,72,87,69,04_Feb_2015,
13:14:17,1,10,26,86.5,77,72,87,69,04_Feb_2015,
13:14:22,1,10,26,83.7,77,72,87,69,04_Feb_2015,
13:14:27,1,10,24.5,83.2,82,100,98,73,04_Feb_2015,
13:14:32,1,10,24.5,83.6,82,100,98,73,04_Feb_2015,
13:14:37,1,10,24.5,83.3,82,100,98,73,04_Feb_2015,
13:14:42,1,10,22.2,86.2,92,100,99,82,04_Feb_2015,
13:14:47,1,10,22.2,88.7,92,100,99,82,04_Feb_2015,
13:14:52,1,10,22.2,84.2,92,100,99,82,04_Feb_2015,
13:14:57,1,10,19,85.7,96,100,99,86,04_Feb_2015,
13:15:02,1,10,19,88.7,96,100,99,86,04_Feb_2015,
13:15:07,1,10,19,88.9,96,100,99,86,04_Feb_2015,
13:15:12,1,10,16.9,85.9,95,100,98,85,04_Feb_2015,
13:15:17,1,10,16.9,85,95,100,98,85,04_Feb_2015,
13:15:22,1,10,16.9,82.5,95,100,98,85,04_Feb_2015,
13:15:27,1,10,16,82.4,100,100,99,90,04_Feb_2015,
13:15:32,1,10,16,79.9,100,100,99,90,04_Feb_2015,
13:15:37,1,10,16,83.5,100,100,99,90,04_Feb_2015,
13:15:42,1,10,15,79.7,100,100,99,90,04_Feb_2015,
13:15:47,1,10,15,83.5,100,100,99,90,04_Feb_2015,
13:15:52,1,10,15,79.8,100,100,99,90,04_Feb_2015,
13:15:57,1,10,16.8,83.7,100,100,98,90,04_Feb_2015,
13:16:02,1,10,16.8,85.5,100,100,98,90,04_Feb_2015,
13:16:07,1,10,16.8,83.3,100,100,98,90,04_Feb_2015,
13:16:12,1,10,16.9,84.2,100,100,99,90,04_Feb_2015,
13:16:17,1,10,16.9,82.5,100,100,99,90,04_Feb_2015,
13:16:22,1,10,16.9,82,100,100,99,90,04_Feb_2015,
13:16:27,1,10,17.2,80.2,100,100,99,90,04_Feb_2015,
13:16:32,1,10,17.2,81.9,100,100,99,90,04_Feb_2015,
13:16:37,1,10,17.2,79.5,100,100,99,90,04_Feb_2015,
13:16:42,1,10,17.3,80.9,100,100,99,90,04_Feb_2015,
13:16:47,1,10,17.3,83.4,100,100,99,90,04_Feb_2015,
13:16:52,1,10,17.3,84,100,100,99,90,04_Feb_2015,
13:16:57,1,10,20.8,79.5,100,100,98,90,04_Feb_2015,
13:17:02,1,10,20.8,75.1,100,100,98,90,04_Feb_2015,
13:17:07,1,10,20.8,75.8,100,100,98,90,04_Feb_2015,
13:17:12,1,10,24.7,76.4,95,95,96,85,04_Feb_2015,
13:17:17,1,10,24.7,78.3,95,95,96,85,04_Feb_2015,
13:17:22,1,10,24.7,80.9,95,95,96,85,04_Feb_2015,
13:17:27,1,10,30,82.6,96,100,99,86,04_Feb_2015,
13:17:32,1,10,30,80.9,96,100,99,86,04_Feb_2015,
13:17:37,1,10,30,78.3,96,100,99,86,04_Feb_2015,
13:17:42,1,10,35.6,53.3,97,100,96,87,04_Feb_2015,
13:17:47,1,10,35.6,60,97,100,96,87,04_Feb_2015,
13:17:52,1,10,35.6,74.8,97,100,96,87,04_Feb_2015,
13:17:57,1,10,38.3,73.2,97,89,92,87,04_Feb_2015,
13:18:02,1,10,38.3,50.6,97,89,92,87,04_Feb_2015,
13:18:07,1,10,38.3,80.5,97,89,92,87,04_Feb_2015,
13:18:12,1,10,38,81.4,98,100,96,88,04_Feb_2015,
13:18:17,1,10,38,78.4,98,100,96,88,04_Feb_2015,
13:18:22,1,10,38,80.2,98,100,96,88,04_Feb_2015,
13:18:27,1,10,32.1,79.3,98,100,96,88,04_Feb_2015,
13:18:32,1,10,32.1,81.2,98,100,96,88,04_Feb_2015,
13:18:37,1,10,32.1,81.9,98,100,96,88,04_Feb_2015,
13:18:42,1,10,26.4,83.7,97,100,99,87,04_Feb_2015,
13:18:47,1,10,26.4,81.9,97,100,99,87,04_Feb_2015,
13:18:52,1,10,26.4,83.6,97,100,99,87,04_Feb_2015,
13:18:57,1,10,19.2,84.6,100,100,99,90,04_Feb_2015,
13:19:02,1,10,19.2,80.7,100,100,99,90,04_Feb_2015,
13:19:07,1,10,19.2,79.2,100,100,99,90,04_Feb_2015,
13:19:12,1,10,17.5,80.5,100,100,99,90,04_Feb_2015,
13:19:17,1,10,17.5,80.4,100,100,99,90,04_Feb_2015,
13:19:22,1,10,17.5,77.7,100,100,99,90,04_Feb_2015,
13:19:27,1,10,22.3,76.1,100,100,99,90,04_Feb_2015,
13:19:32,1,10,22.3,76.8,100,100,99,90,04_Feb_2015,
13:19:37,1,10,22.3,78.5,100,100,99,90,04_Feb_2015,
13:19:42,1,10,25,77.9,100,100,99,90,04_Feb_2015,
13:19:47,1,10,25,78.6,100,100,99,90,04_Feb_2015,
13:19:52,1,10,25,82.4,100,100,99,90,04_Feb_2015,
13:19:57,1,10,26.5,84,96,100,99,86,04_Feb_2015,
13:20:02,1,10,26.5,79,96,100,99,86,04_Feb_2015,
13:20:07,1,10,26.5,83.1,96,100,99,86,04_Feb_2015,
13:20:12,1,10,21.4,79,97,100,98,87,04_Feb_2015,
13:20:17,1,10,21.4,78.4,97,100,98,87,04_Feb_2015,
13:20:22,1,10,21.4,79,97,100,98,87,04_Feb_2015,
13:20:27,1,10,18.8,77.5,96,100,99,86,04_Feb_2015,
13:20:32,1,10,18.8,80,96,100,99,86,04_Feb_2015,
13:20:37,1,10,18.8,78.5,96,100,99,86,04_Feb_2015,
13:20:42,1,10,17.4,78.9,95,100,100,85,04_Feb_2015,
13:20:47,1,10,17.4,77.7,95,100,100,85,04_Feb_2015,
13:20:52,1,10,17.4,79.5,95,100,100,85,04_Feb_2015,
13:20:57,1,10,16,79.7,100,100,100,90,04_Feb_2015,
13:21:02,1,10,16,78.7,100,100,100,90,04_Feb_2015,
13:21:07,1,10,16,77.8,100,100,100,90,04_Feb_2015,
13:21:12,1,10,18.6,81.9,100,100,99,90,04_Feb_2015,
13:21:17,1,10,18.6,79.4,100,100,99,90,04_Feb_2015,
13:21:22,1,10,18.6,83.1,100,100,99,90,04_Feb_2015,
13:21:27,1,10,18.2,79.5,97,100,99,87,04_Feb_2015,
13:21:32,1,10,18.2,80.9,97,100,99,87,04_Feb_2015,
13:21:37,1,10,18.2,79.4,97,100,99,87,04_Feb_2015,
13:21:42,1,10,19.5,79.5,100,100,99,90,04_Feb_2015,
13:21:47,1,10,19.5,77.7,100,100,99,90,04_Feb_2015,
13:21:52,1,10,19.5,76.2,100,100,99,90,04_Feb_2015,
13:21:57,1,10,20.4,79.7,100,100,99,90,04_Feb_2015,
13:22:02,1,10,20.4,83.2,100,100,99,90,04_Feb_2015,
13:22:07,1,10,20.4,86.1,100,100,99,90,04_Feb_2015,
13:22:12,1,10,20.4,85.8,100,100,99,90,04_Feb_2015,
13:22:17,1,10,20.4,85,100,100,99,90,04_Feb_2015,
13:22:22,1,10,20.4,81.7,100,100,99,90,04_Feb_2015,
13:22:27,1,10,27.7,79.7,96,100,98,86,04_Feb_2015,
13:22:32,1,10,27.7,80.7,96,100,98,86,04_Feb_2015,
13:22:37,1,10,27.7,79.5,96,100,98,86,04_Feb_2015,
13:22:42,1,10,28.2,111.7,89,100,96,80,04_Feb_2015,
13:22:47,1,10,28.2,84.2,89,100,96,80,04_Feb_2015,
13:22:52,2,10,28.2,108.7,89,100,96,80,04_Feb_2015,
13:22:57,2,10,31.8,65.4,77,60,76,69,04_Feb_2015,
13:23:02,1,10,31.8,104.4,77,60,76,69,04_Feb_2015,
13:23:07,1,10,31.8,93.3,77,60,76,69,04_Feb_2015,
13:23:12,1,10,36.7,97.1,68,80,83,61,04_Feb_2015,
13:23:17,1,10,36.7,103.6,68,80,83,61,04_Feb_2015,
13:23:22,1,10,36.7,89,68,80,83,61,04_Feb_2015,
13:23:27,1,10,36,88.7,73,83,88,65,04_Feb_2015,
13:23:32,1,10,36,82.1,73,83,88,65,04_Feb_2015,
13:23:37,1,10,36,78.7,73,83,88,65,04_Feb_2015,
13:23:42,1,10,38.9,77.6,74,100,97,66,04_Feb_2015,
13:23:47,1,10,38.9,77.2,74,100,97,66,04_Feb_2015,
13:23:52,1,10,38.9,76.4,74,100,97,66,04_Feb_2015,
